#result,duration(ms),initial_time,final_time
0,3028,Thu Sep 02 00:37:19 BRT 2021,Thu Sep 02 00:37:22 BRT 2021
0,1855,Thu Sep 02 00:37:22 BRT 2021,Thu Sep 02 00:37:24 BRT 2021
0,1762,Thu Sep 02 00:37:24 BRT 2021,Thu Sep 02 00:37:25 BRT 2021
1,2465,Thu Sep 02 00:37:25 BRT 2021,Thu Sep 02 00:37:28 BRT 2021
1,1400,Thu Sep 02 00:37:28 BRT 2021,Thu Sep 02 00:37:29 BRT 2021
1,1480,Thu Sep 02 00:37:29 BRT 2021,Thu Sep 02 00:37:31 BRT 2021
0,1290,Thu Sep 02 00:37:31 BRT 2021,Thu Sep 02 00:37:32 BRT 2021
0,947,Thu Sep 02 00:37:32 BRT 2021,Thu Sep 02 00:37:33 BRT 2021
1,787,Thu Sep 02 00:37:33 BRT 2021,Thu Sep 02 00:37:34 BRT 2021
0,1057,Thu Sep 02 00:37:34 BRT 2021,Thu Sep 02 00:37:35 BRT 2021
0,726,Thu Sep 02 00:37:35 BRT 2021,Thu Sep 02 00:37:36 BRT 2021
0,521,Thu Sep 02 00:37:36 BRT 2021,Thu Sep 02 00:37:36 BRT 2021
0,947,Thu Sep 02 00:37:36 BRT 2021,Thu Sep 02 00:37:37 BRT 2021
0,602,Thu Sep 02 00:37:37 BRT 2021,Thu Sep 02 00:37:38 BRT 2021
0,790,Thu Sep 02 00:37:38 BRT 2021,Thu Sep 02 00:37:38 BRT 2021
0,1017,Thu Sep 02 00:37:38 BRT 2021,Thu Sep 02 00:37:39 BRT 2021
0,802,Thu Sep 02 00:37:39 BRT 2021,Thu Sep 02 00:37:40 BRT 2021
0,1159,Thu Sep 02 00:37:40 BRT 2021,Thu Sep 02 00:37:41 BRT 2021
0,524,Thu Sep 02 00:37:41 BRT 2021,Thu Sep 02 00:37:42 BRT 2021
0,824,Thu Sep 02 00:37:42 BRT 2021,Thu Sep 02 00:37:43 BRT 2021
0,642,Thu Sep 02 00:37:43 BRT 2021,Thu Sep 02 00:37:43 BRT 2021
0,715,Thu Sep 02 00:37:43 BRT 2021,Thu Sep 02 00:37:44 BRT 2021
0,761,Thu Sep 02 00:37:44 BRT 2021,Thu Sep 02 00:37:45 BRT 2021
0,1089,Thu Sep 02 00:37:45 BRT 2021,Thu Sep 02 00:37:46 BRT 2021
0,656,Thu Sep 02 00:37:46 BRT 2021,Thu Sep 02 00:37:47 BRT 2021
0,654,Thu Sep 02 00:37:47 BRT 2021,Thu Sep 02 00:37:47 BRT 2021
0,721,Thu Sep 02 00:37:47 BRT 2021,Thu Sep 02 00:37:48 BRT 2021
0,690,Thu Sep 02 00:37:48 BRT 2021,Thu Sep 02 00:37:49 BRT 2021
0,508,Thu Sep 02 00:37:49 BRT 2021,Thu Sep 02 00:37:49 BRT 2021
0,664,Thu Sep 02 00:37:49 BRT 2021,Thu Sep 02 00:37:50 BRT 2021
1,862,Thu Sep 02 00:37:50 BRT 2021,Thu Sep 02 00:37:51 BRT 2021
0,1061,Thu Sep 02 00:37:51 BRT 2021,Thu Sep 02 00:37:52 BRT 2021
0,581,Thu Sep 02 00:37:52 BRT 2021,Thu Sep 02 00:37:52 BRT 2021
0,725,Thu Sep 02 00:37:52 BRT 2021,Thu Sep 02 00:37:53 BRT 2021
0,567,Thu Sep 02 00:37:53 BRT 2021,Thu Sep 02 00:37:54 BRT 2021
1,794,Thu Sep 02 00:37:54 BRT 2021,Thu Sep 02 00:37:54 BRT 2021
0,1399,Thu Sep 02 00:37:54 BRT 2021,Thu Sep 02 00:37:56 BRT 2021
0,1046,Thu Sep 02 00:37:56 BRT 2021,Thu Sep 02 00:37:57 BRT 2021
0,1368,Thu Sep 02 00:37:57 BRT 2021,Thu Sep 02 00:37:58 BRT 2021
0,886,Thu Sep 02 00:37:58 BRT 2021,Thu Sep 02 00:37:59 BRT 2021
0,1196,Thu Sep 02 00:37:59 BRT 2021,Thu Sep 02 00:38:00 BRT 2021
0,643,Thu Sep 02 00:38:00 BRT 2021,Thu Sep 02 00:38:01 BRT 2021
0,754,Thu Sep 02 00:38:01 BRT 2021,Thu Sep 02 00:38:02 BRT 2021
0,769,Thu Sep 02 00:38:02 BRT 2021,Thu Sep 02 00:38:03 BRT 2021
1,947,Thu Sep 02 00:38:03 BRT 2021,Thu Sep 02 00:38:04 BRT 2021
0,679,Thu Sep 02 00:38:04 BRT 2021,Thu Sep 02 00:38:04 BRT 2021
0,499,Thu Sep 02 00:38:04 BRT 2021,Thu Sep 02 00:38:05 BRT 2021
0,717,Thu Sep 02 00:38:05 BRT 2021,Thu Sep 02 00:38:05 BRT 2021
0,750,Thu Sep 02 00:38:05 BRT 2021,Thu Sep 02 00:38:06 BRT 2021
0,724,Thu Sep 02 00:38:06 BRT 2021,Thu Sep 02 00:38:07 BRT 2021
0,1119,Thu Sep 02 00:38:07 BRT 2021,Thu Sep 02 00:38:08 BRT 2021
0,708,Thu Sep 02 00:38:08 BRT 2021,Thu Sep 02 00:38:09 BRT 2021
0,771,Thu Sep 02 00:38:09 BRT 2021,Thu Sep 02 00:38:09 BRT 2021
0,596,Thu Sep 02 00:38:09 BRT 2021,Thu Sep 02 00:38:10 BRT 2021
0,492,Thu Sep 02 00:38:10 BRT 2021,Thu Sep 02 00:38:11 BRT 2021
0,662,Thu Sep 02 00:38:11 BRT 2021,Thu Sep 02 00:38:11 BRT 2021
0,1185,Thu Sep 02 00:38:11 BRT 2021,Thu Sep 02 00:38:12 BRT 2021
0,692,Thu Sep 02 00:38:12 BRT 2021,Thu Sep 02 00:38:13 BRT 2021
0,492,Thu Sep 02 00:38:13 BRT 2021,Thu Sep 02 00:38:14 BRT 2021
0,516,Thu Sep 02 00:38:14 BRT 2021,Thu Sep 02 00:38:14 BRT 2021
0,464,Thu Sep 02 00:38:14 BRT 2021,Thu Sep 02 00:38:15 BRT 2021
1,786,Thu Sep 02 00:38:15 BRT 2021,Thu Sep 02 00:38:15 BRT 2021
0,1363,Thu Sep 02 00:38:15 BRT 2021,Thu Sep 02 00:38:17 BRT 2021
0,819,Thu Sep 02 00:38:17 BRT 2021,Thu Sep 02 00:38:18 BRT 2021
0,1318,Thu Sep 02 00:38:18 BRT 2021,Thu Sep 02 00:38:19 BRT 2021
1,737,Thu Sep 02 00:38:19 BRT 2021,Thu Sep 02 00:38:20 BRT 2021
0,1201,Thu Sep 02 00:38:20 BRT 2021,Thu Sep 02 00:38:21 BRT 2021
0,1209,Thu Sep 02 00:38:21 BRT 2021,Thu Sep 02 00:38:22 BRT 2021
0,503,Thu Sep 02 00:38:22 BRT 2021,Thu Sep 02 00:38:23 BRT 2021
1,625,Thu Sep 02 00:38:23 BRT 2021,Thu Sep 02 00:38:23 BRT 2021
0,1037,Thu Sep 02 00:38:23 BRT 2021,Thu Sep 02 00:38:24 BRT 2021
0,1407,Thu Sep 02 00:38:24 BRT 2021,Thu Sep 02 00:38:26 BRT 2021
1,1234,Thu Sep 02 00:38:26 BRT 2021,Thu Sep 02 00:38:27 BRT 2021
0,1350,Thu Sep 02 00:38:27 BRT 2021,Thu Sep 02 00:38:28 BRT 2021
0,486,Thu Sep 02 00:38:28 BRT 2021,Thu Sep 02 00:38:29 BRT 2021
1,1306,Thu Sep 02 00:38:29 BRT 2021,Thu Sep 02 00:38:30 BRT 2021
0,1015,Thu Sep 02 00:38:30 BRT 2021,Thu Sep 02 00:38:31 BRT 2021
1,1322,Thu Sep 02 00:38:31 BRT 2021,Thu Sep 02 00:38:32 BRT 2021
0,493,Thu Sep 02 00:38:32 BRT 2021,Thu Sep 02 00:38:33 BRT 2021
0,1036,Thu Sep 02 00:38:33 BRT 2021,Thu Sep 02 00:38:34 BRT 2021
0,503,Thu Sep 02 00:38:34 BRT 2021,Thu Sep 02 00:38:34 BRT 2021
0,1191,Thu Sep 02 00:38:34 BRT 2021,Thu Sep 02 00:38:36 BRT 2021
1,839,Thu Sep 02 00:38:36 BRT 2021,Thu Sep 02 00:38:36 BRT 2021
-1,1944,Thu Sep 02 00:38:36 BRT 2021,Thu Sep 02 00:38:38 BRT 2021
1,902,Thu Sep 02 00:38:38 BRT 2021,Thu Sep 02 00:38:39 BRT 2021
1,1313,Thu Sep 02 00:38:39 BRT 2021,Thu Sep 02 00:38:41 BRT 2021
0,1514,Thu Sep 02 00:38:41 BRT 2021,Thu Sep 02 00:38:42 BRT 2021
0,1416,Thu Sep 02 00:38:42 BRT 2021,Thu Sep 02 00:38:43 BRT 2021
0,604,Thu Sep 02 00:38:43 BRT 2021,Thu Sep 02 00:38:44 BRT 2021
0,929,Thu Sep 02 00:38:44 BRT 2021,Thu Sep 02 00:38:45 BRT 2021
0,766,Thu Sep 02 00:38:45 BRT 2021,Thu Sep 02 00:38:46 BRT 2021
0,616,Thu Sep 02 00:38:46 BRT 2021,Thu Sep 02 00:38:46 BRT 2021
0,1265,Thu Sep 02 00:38:46 BRT 2021,Thu Sep 02 00:38:48 BRT 2021
1,1111,Thu Sep 02 00:38:48 BRT 2021,Thu Sep 02 00:38:49 BRT 2021
0,1034,Thu Sep 02 00:38:49 BRT 2021,Thu Sep 02 00:38:50 BRT 2021
0,778,Thu Sep 02 00:38:50 BRT 2021,Thu Sep 02 00:38:51 BRT 2021
1,1297,Thu Sep 02 00:38:51 BRT 2021,Thu Sep 02 00:38:52 BRT 2021
-1,2005,Thu Sep 02 00:38:52 BRT 2021,Thu Sep 02 00:38:54 BRT 2021
