#result,duration(ms),initial_time,final_time
0,2857,Thu Sep 02 02:52:38 BRT 2021,Thu Sep 02 02:52:41 BRT 2021
0,4528,Thu Sep 02 02:52:41 BRT 2021,Thu Sep 02 02:52:46 BRT 2021
0,1342,Thu Sep 02 02:52:46 BRT 2021,Thu Sep 02 02:52:47 BRT 2021
0,1309,Thu Sep 02 02:52:47 BRT 2021,Thu Sep 02 02:52:48 BRT 2021
1,1323,Thu Sep 02 02:52:48 BRT 2021,Thu Sep 02 02:52:50 BRT 2021
0,891,Thu Sep 02 02:52:50 BRT 2021,Thu Sep 02 02:52:51 BRT 2021
0,1386,Thu Sep 02 02:52:51 BRT 2021,Thu Sep 02 02:52:52 BRT 2021
1,1891,Thu Sep 02 02:52:52 BRT 2021,Thu Sep 02 02:52:54 BRT 2021
0,1805,Thu Sep 02 02:52:54 BRT 2021,Thu Sep 02 02:52:56 BRT 2021
0,1127,Thu Sep 02 02:52:56 BRT 2021,Thu Sep 02 02:52:57 BRT 2021
0,858,Thu Sep 02 02:52:57 BRT 2021,Thu Sep 02 02:52:58 BRT 2021
0,1433,Thu Sep 02 02:52:58 BRT 2021,Thu Sep 02 02:52:59 BRT 2021
1,1105,Thu Sep 02 02:52:59 BRT 2021,Thu Sep 02 02:53:00 BRT 2021
0,1131,Thu Sep 02 02:53:00 BRT 2021,Thu Sep 02 02:53:01 BRT 2021
0,1138,Thu Sep 02 02:53:01 BRT 2021,Thu Sep 02 02:53:03 BRT 2021
0,1128,Thu Sep 02 02:53:03 BRT 2021,Thu Sep 02 02:53:04 BRT 2021
0,1073,Thu Sep 02 02:53:04 BRT 2021,Thu Sep 02 02:53:05 BRT 2021
0,722,Thu Sep 02 02:53:05 BRT 2021,Thu Sep 02 02:53:05 BRT 2021
0,1107,Thu Sep 02 02:53:05 BRT 2021,Thu Sep 02 02:53:07 BRT 2021
0,1079,Thu Sep 02 02:53:07 BRT 2021,Thu Sep 02 02:53:08 BRT 2021
0,600,Thu Sep 02 02:53:08 BRT 2021,Thu Sep 02 02:53:08 BRT 2021
0,1244,Thu Sep 02 02:53:08 BRT 2021,Thu Sep 02 02:53:09 BRT 2021
0,1080,Thu Sep 02 02:53:09 BRT 2021,Thu Sep 02 02:53:11 BRT 2021
1,1056,Thu Sep 02 02:53:11 BRT 2021,Thu Sep 02 02:53:12 BRT 2021
1,1066,Thu Sep 02 02:53:12 BRT 2021,Thu Sep 02 02:53:13 BRT 2021
0,1058,Thu Sep 02 02:53:13 BRT 2021,Thu Sep 02 02:53:14 BRT 2021
0,763,Thu Sep 02 02:53:14 BRT 2021,Thu Sep 02 02:53:15 BRT 2021
0,510,Thu Sep 02 02:53:15 BRT 2021,Thu Sep 02 02:53:15 BRT 2021
0,1085,Thu Sep 02 02:53:15 BRT 2021,Thu Sep 02 02:53:16 BRT 2021
