#result,duration(ms),initial_time,final_time
0,3345,Thu Sep 02 00:37:19 BRT 2021,Thu Sep 02 00:37:22 BRT 2021
0,2117,Thu Sep 02 00:37:22 BRT 2021,Thu Sep 02 00:37:24 BRT 2021
0,869,Thu Sep 02 00:37:24 BRT 2021,Thu Sep 02 00:37:25 BRT 2021
1,1415,Thu Sep 02 00:37:25 BRT 2021,Thu Sep 02 00:37:27 BRT 2021
1,1807,Thu Sep 02 00:37:27 BRT 2021,Thu Sep 02 00:37:28 BRT 2021
0,1394,Thu Sep 02 00:37:28 BRT 2021,Thu Sep 02 00:37:30 BRT 2021
0,605,Thu Sep 02 00:37:30 BRT 2021,Thu Sep 02 00:37:30 BRT 2021
0,1865,Thu Sep 02 00:37:30 BRT 2021,Thu Sep 02 00:37:32 BRT 2021
0,676,Thu Sep 02 00:37:32 BRT 2021,Thu Sep 02 00:37:33 BRT 2021
1,1175,Thu Sep 02 00:37:33 BRT 2021,Thu Sep 02 00:37:34 BRT 2021
0,555,Thu Sep 02 00:37:34 BRT 2021,Thu Sep 02 00:37:35 BRT 2021
0,829,Thu Sep 02 00:37:35 BRT 2021,Thu Sep 02 00:37:35 BRT 2021
1,1261,Thu Sep 02 00:37:35 BRT 2021,Thu Sep 02 00:37:37 BRT 2021
0,757,Thu Sep 02 00:37:37 BRT 2021,Thu Sep 02 00:37:38 BRT 2021
0,488,Thu Sep 02 00:37:38 BRT 2021,Thu Sep 02 00:37:38 BRT 2021
0,569,Thu Sep 02 00:37:38 BRT 2021,Thu Sep 02 00:37:39 BRT 2021
0,528,Thu Sep 02 00:37:39 BRT 2021,Thu Sep 02 00:37:39 BRT 2021
0,1343,Thu Sep 02 00:37:39 BRT 2021,Thu Sep 02 00:37:40 BRT 2021
0,919,Thu Sep 02 00:37:40 BRT 2021,Thu Sep 02 00:37:41 BRT 2021
1,765,Thu Sep 02 00:37:41 BRT 2021,Thu Sep 02 00:37:42 BRT 2021
1,750,Thu Sep 02 00:37:42 BRT 2021,Thu Sep 02 00:37:43 BRT 2021
0,659,Thu Sep 02 00:37:43 BRT 2021,Thu Sep 02 00:37:44 BRT 2021
0,565,Thu Sep 02 00:37:44 BRT 2021,Thu Sep 02 00:37:44 BRT 2021
0,465,Thu Sep 02 00:37:44 BRT 2021,Thu Sep 02 00:37:45 BRT 2021
1,934,Thu Sep 02 00:37:45 BRT 2021,Thu Sep 02 00:37:45 BRT 2021
0,1101,Thu Sep 02 00:37:45 BRT 2021,Thu Sep 02 00:37:47 BRT 2021
0,867,Thu Sep 02 00:37:47 BRT 2021,Thu Sep 02 00:37:47 BRT 2021
0,482,Thu Sep 02 00:37:47 BRT 2021,Thu Sep 02 00:37:48 BRT 2021
0,1001,Thu Sep 02 00:37:48 BRT 2021,Thu Sep 02 00:37:49 BRT 2021
0,445,Thu Sep 02 00:37:49 BRT 2021,Thu Sep 02 00:37:49 BRT 2021
0,873,Thu Sep 02 00:37:49 BRT 2021,Thu Sep 02 00:37:50 BRT 2021
0,1997,Thu Sep 02 00:37:50 BRT 2021,Thu Sep 02 00:37:52 BRT 2021
0,1399,Thu Sep 02 00:37:52 BRT 2021,Thu Sep 02 00:37:54 BRT 2021
1,894,Thu Sep 02 00:37:54 BRT 2021,Thu Sep 02 00:37:55 BRT 2021
0,503,Thu Sep 02 00:37:55 BRT 2021,Thu Sep 02 00:37:55 BRT 2021
0,516,Thu Sep 02 00:37:55 BRT 2021,Thu Sep 02 00:37:56 BRT 2021
0,957,Thu Sep 02 00:37:56 BRT 2021,Thu Sep 02 00:37:57 BRT 2021
0,1034,Thu Sep 02 00:37:57 BRT 2021,Thu Sep 02 00:37:58 BRT 2021
0,905,Thu Sep 02 00:37:58 BRT 2021,Thu Sep 02 00:37:58 BRT 2021
0,1468,Thu Sep 02 00:37:58 BRT 2021,Thu Sep 02 00:38:00 BRT 2021
0,1060,Thu Sep 02 00:38:00 BRT 2021,Thu Sep 02 00:38:01 BRT 2021
0,820,Thu Sep 02 00:38:01 BRT 2021,Thu Sep 02 00:38:02 BRT 2021
0,1015,Thu Sep 02 00:38:02 BRT 2021,Thu Sep 02 00:38:03 BRT 2021
0,1447,Thu Sep 02 00:38:03 BRT 2021,Thu Sep 02 00:38:04 BRT 2021
1,746,Thu Sep 02 00:38:04 BRT 2021,Thu Sep 02 00:38:05 BRT 2021
0,718,Thu Sep 02 00:38:05 BRT 2021,Thu Sep 02 00:38:06 BRT 2021
0,502,Thu Sep 02 00:38:06 BRT 2021,Thu Sep 02 00:38:06 BRT 2021
0,552,Thu Sep 02 00:38:06 BRT 2021,Thu Sep 02 00:38:07 BRT 2021
0,938,Thu Sep 02 00:38:07 BRT 2021,Thu Sep 02 00:38:08 BRT 2021
0,917,Thu Sep 02 00:38:08 BRT 2021,Thu Sep 02 00:38:09 BRT 2021
1,1203,Thu Sep 02 00:38:09 BRT 2021,Thu Sep 02 00:38:10 BRT 2021
0,810,Thu Sep 02 00:38:10 BRT 2021,Thu Sep 02 00:38:11 BRT 2021
1,773,Thu Sep 02 00:38:11 BRT 2021,Thu Sep 02 00:38:11 BRT 2021
0,554,Thu Sep 02 00:38:11 BRT 2021,Thu Sep 02 00:38:12 BRT 2021
0,531,Thu Sep 02 00:38:12 BRT 2021,Thu Sep 02 00:38:13 BRT 2021
0,1281,Thu Sep 02 00:38:13 BRT 2021,Thu Sep 02 00:38:14 BRT 2021
0,699,Thu Sep 02 00:38:14 BRT 2021,Thu Sep 02 00:38:15 BRT 2021
0,483,Thu Sep 02 00:38:15 BRT 2021,Thu Sep 02 00:38:15 BRT 2021
0,1033,Thu Sep 02 00:38:15 BRT 2021,Thu Sep 02 00:38:16 BRT 2021
1,866,Thu Sep 02 00:38:16 BRT 2021,Thu Sep 02 00:38:17 BRT 2021
0,1800,Thu Sep 02 00:38:17 BRT 2021,Thu Sep 02 00:38:19 BRT 2021
0,722,Thu Sep 02 00:38:19 BRT 2021,Thu Sep 02 00:38:19 BRT 2021
0,603,Thu Sep 02 00:38:19 BRT 2021,Thu Sep 02 00:38:20 BRT 2021
0,542,Thu Sep 02 00:38:20 BRT 2021,Thu Sep 02 00:38:21 BRT 2021
1,1022,Thu Sep 02 00:38:21 BRT 2021,Thu Sep 02 00:38:22 BRT 2021
1,584,Thu Sep 02 00:38:22 BRT 2021,Thu Sep 02 00:38:22 BRT 2021
0,476,Thu Sep 02 00:38:22 BRT 2021,Thu Sep 02 00:38:23 BRT 2021
0,1013,Thu Sep 02 00:38:23 BRT 2021,Thu Sep 02 00:38:24 BRT 2021
0,613,Thu Sep 02 00:38:24 BRT 2021,Thu Sep 02 00:38:24 BRT 2021
0,1119,Thu Sep 02 00:38:24 BRT 2021,Thu Sep 02 00:38:25 BRT 2021
1,1132,Thu Sep 02 00:38:25 BRT 2021,Thu Sep 02 00:38:27 BRT 2021
0,941,Thu Sep 02 00:38:27 BRT 2021,Thu Sep 02 00:38:27 BRT 2021
0,1399,Thu Sep 02 00:38:27 BRT 2021,Thu Sep 02 00:38:29 BRT 2021
1,728,Thu Sep 02 00:38:29 BRT 2021,Thu Sep 02 00:38:30 BRT 2021
0,738,Thu Sep 02 00:38:30 BRT 2021,Thu Sep 02 00:38:30 BRT 2021
0,1175,Thu Sep 02 00:38:30 BRT 2021,Thu Sep 02 00:38:32 BRT 2021
1,1215,Thu Sep 02 00:38:32 BRT 2021,Thu Sep 02 00:38:33 BRT 2021
-1,1879,Thu Sep 02 00:38:33 BRT 2021,Thu Sep 02 00:38:35 BRT 2021
0,613,Thu Sep 02 00:38:35 BRT 2021,Thu Sep 02 00:38:35 BRT 2021
0,1036,Thu Sep 02 00:38:35 BRT 2021,Thu Sep 02 00:38:36 BRT 2021
1,1060,Thu Sep 02 00:38:36 BRT 2021,Thu Sep 02 00:38:37 BRT 2021
1,1019,Thu Sep 02 00:38:37 BRT 2021,Thu Sep 02 00:38:38 BRT 2021
0,1281,Thu Sep 02 00:38:38 BRT 2021,Thu Sep 02 00:38:40 BRT 2021
1,1211,Thu Sep 02 00:38:40 BRT 2021,Thu Sep 02 00:38:41 BRT 2021
1,797,Thu Sep 02 00:38:41 BRT 2021,Thu Sep 02 00:38:42 BRT 2021
1,805,Thu Sep 02 00:38:42 BRT 2021,Thu Sep 02 00:38:42 BRT 2021
0,686,Thu Sep 02 00:38:42 BRT 2021,Thu Sep 02 00:38:43 BRT 2021
1,963,Thu Sep 02 00:38:43 BRT 2021,Thu Sep 02 00:38:44 BRT 2021
1,741,Thu Sep 02 00:38:44 BRT 2021,Thu Sep 02 00:38:45 BRT 2021
0,1075,Thu Sep 02 00:38:45 BRT 2021,Thu Sep 02 00:38:46 BRT 2021
0,875,Thu Sep 02 00:38:46 BRT 2021,Thu Sep 02 00:38:47 BRT 2021
0,1022,Thu Sep 02 00:38:47 BRT 2021,Thu Sep 02 00:38:48 BRT 2021
0,1272,Thu Sep 02 00:38:48 BRT 2021,Thu Sep 02 00:38:49 BRT 2021
0,489,Thu Sep 02 00:38:49 BRT 2021,Thu Sep 02 00:38:50 BRT 2021
0,1010,Thu Sep 02 00:38:50 BRT 2021,Thu Sep 02 00:38:51 BRT 2021
0,817,Thu Sep 02 00:38:51 BRT 2021,Thu Sep 02 00:38:51 BRT 2021
0,1076,Thu Sep 02 00:38:51 BRT 2021,Thu Sep 02 00:38:52 BRT 2021
