#result,duration(ms),initial_time,final_time
0,2925,Thu Sep 02 03:55:02 BRT 2021,Thu Sep 02 03:55:05 BRT 2021
0,2589,Thu Sep 02 03:55:05 BRT 2021,Thu Sep 02 03:55:07 BRT 2021
0,1830,Thu Sep 02 03:55:07 BRT 2021,Thu Sep 02 03:55:09 BRT 2021
0,656,Thu Sep 02 03:55:09 BRT 2021,Thu Sep 02 03:55:10 BRT 2021
0,693,Thu Sep 02 03:55:10 BRT 2021,Thu Sep 02 03:55:11 BRT 2021
0,1092,Thu Sep 02 03:55:11 BRT 2021,Thu Sep 02 03:55:12 BRT 2021
0,829,Thu Sep 02 03:55:12 BRT 2021,Thu Sep 02 03:55:13 BRT 2021
0,493,Thu Sep 02 03:55:13 BRT 2021,Thu Sep 02 03:55:13 BRT 2021
0,1258,Thu Sep 02 03:55:13 BRT 2021,Thu Sep 02 03:55:14 BRT 2021
0,1422,Thu Sep 02 03:55:14 BRT 2021,Thu Sep 02 03:55:16 BRT 2021
0,538,Thu Sep 02 03:55:16 BRT 2021,Thu Sep 02 03:55:16 BRT 2021
0,543,Thu Sep 02 03:55:16 BRT 2021,Thu Sep 02 03:55:17 BRT 2021
0,670,Thu Sep 02 03:55:17 BRT 2021,Thu Sep 02 03:55:18 BRT 2021
0,589,Thu Sep 02 03:55:18 BRT 2021,Thu Sep 02 03:55:18 BRT 2021
0,1051,Thu Sep 02 03:55:18 BRT 2021,Thu Sep 02 03:55:19 BRT 2021
0,607,Thu Sep 02 03:55:19 BRT 2021,Thu Sep 02 03:55:20 BRT 2021
0,480,Thu Sep 02 03:55:20 BRT 2021,Thu Sep 02 03:55:20 BRT 2021
0,1046,Thu Sep 02 03:55:20 BRT 2021,Thu Sep 02 03:55:21 BRT 2021
0,553,Thu Sep 02 03:55:21 BRT 2021,Thu Sep 02 03:55:22 BRT 2021
0,443,Thu Sep 02 03:55:22 BRT 2021,Thu Sep 02 03:55:22 BRT 2021
0,837,Thu Sep 02 03:55:22 BRT 2021,Thu Sep 02 03:55:23 BRT 2021
0,469,Thu Sep 02 03:55:23 BRT 2021,Thu Sep 02 03:55:24 BRT 2021
0,908,Thu Sep 02 03:55:24 BRT 2021,Thu Sep 02 03:55:24 BRT 2021
0,480,Thu Sep 02 03:55:24 BRT 2021,Thu Sep 02 03:55:25 BRT 2021
0,538,Thu Sep 02 03:55:25 BRT 2021,Thu Sep 02 03:55:26 BRT 2021
0,457,Thu Sep 02 03:55:26 BRT 2021,Thu Sep 02 03:55:26 BRT 2021
0,941,Thu Sep 02 03:55:26 BRT 2021,Thu Sep 02 03:55:27 BRT 2021
0,470,Thu Sep 02 03:55:27 BRT 2021,Thu Sep 02 03:55:27 BRT 2021
0,1214,Thu Sep 02 03:55:27 BRT 2021,Thu Sep 02 03:55:29 BRT 2021
0,660,Thu Sep 02 03:55:29 BRT 2021,Thu Sep 02 03:55:29 BRT 2021
0,570,Thu Sep 02 03:55:29 BRT 2021,Thu Sep 02 03:55:30 BRT 2021
0,837,Thu Sep 02 03:55:30 BRT 2021,Thu Sep 02 03:55:31 BRT 2021
0,451,Thu Sep 02 03:55:31 BRT 2021,Thu Sep 02 03:55:31 BRT 2021
0,592,Thu Sep 02 03:55:31 BRT 2021,Thu Sep 02 03:55:32 BRT 2021
0,572,Thu Sep 02 03:55:32 BRT 2021,Thu Sep 02 03:55:32 BRT 2021
0,539,Thu Sep 02 03:55:32 BRT 2021,Thu Sep 02 03:55:33 BRT 2021
0,617,Thu Sep 02 03:55:33 BRT 2021,Thu Sep 02 03:55:33 BRT 2021
0,923,Thu Sep 02 03:55:33 BRT 2021,Thu Sep 02 03:55:34 BRT 2021
0,655,Thu Sep 02 03:55:34 BRT 2021,Thu Sep 02 03:55:35 BRT 2021
0,545,Thu Sep 02 03:55:35 BRT 2021,Thu Sep 02 03:55:36 BRT 2021
0,679,Thu Sep 02 03:55:36 BRT 2021,Thu Sep 02 03:55:36 BRT 2021
0,497,Thu Sep 02 03:55:36 BRT 2021,Thu Sep 02 03:55:37 BRT 2021
0,902,Thu Sep 02 03:55:37 BRT 2021,Thu Sep 02 03:55:38 BRT 2021
0,577,Thu Sep 02 03:55:38 BRT 2021,Thu Sep 02 03:55:38 BRT 2021
0,1295,Thu Sep 02 03:55:38 BRT 2021,Thu Sep 02 03:55:40 BRT 2021
0,1567,Thu Sep 02 03:55:40 BRT 2021,Thu Sep 02 03:55:41 BRT 2021
0,504,Thu Sep 02 03:55:41 BRT 2021,Thu Sep 02 03:55:42 BRT 2021
0,615,Thu Sep 02 03:55:42 BRT 2021,Thu Sep 02 03:55:42 BRT 2021
0,569,Thu Sep 02 03:55:42 BRT 2021,Thu Sep 02 03:55:43 BRT 2021
0,643,Thu Sep 02 03:55:43 BRT 2021,Thu Sep 02 03:55:43 BRT 2021
0,461,Thu Sep 02 03:55:43 BRT 2021,Thu Sep 02 03:55:44 BRT 2021
