#result,duration(ms),initial_time,final_time
0,3386,Thu Sep 02 01:49:50 BRT 2021,Thu Sep 02 01:49:53 BRT 2021
0,2019,Thu Sep 02 01:49:53 BRT 2021,Thu Sep 02 01:49:55 BRT 2021
0,1128,Thu Sep 02 01:49:55 BRT 2021,Thu Sep 02 01:49:57 BRT 2021
0,1540,Thu Sep 02 01:49:57 BRT 2021,Thu Sep 02 01:49:58 BRT 2021
0,746,Thu Sep 02 01:49:58 BRT 2021,Thu Sep 02 01:49:59 BRT 2021
0,1437,Thu Sep 02 01:49:59 BRT 2021,Thu Sep 02 01:50:00 BRT 2021
0,717,Thu Sep 02 01:50:00 BRT 2021,Thu Sep 02 01:50:01 BRT 2021
0,877,Thu Sep 02 01:50:01 BRT 2021,Thu Sep 02 01:50:02 BRT 2021
0,1117,Thu Sep 02 01:50:02 BRT 2021,Thu Sep 02 01:50:03 BRT 2021
0,480,Thu Sep 02 01:50:03 BRT 2021,Thu Sep 02 01:50:03 BRT 2021
0,1007,Thu Sep 02 01:50:03 BRT 2021,Thu Sep 02 01:50:04 BRT 2021
0,797,Thu Sep 02 01:50:04 BRT 2021,Thu Sep 02 01:50:05 BRT 2021
0,536,Thu Sep 02 01:50:05 BRT 2021,Thu Sep 02 01:50:06 BRT 2021
0,1035,Thu Sep 02 01:50:06 BRT 2021,Thu Sep 02 01:50:07 BRT 2021
0,1104,Thu Sep 02 01:50:07 BRT 2021,Thu Sep 02 01:50:08 BRT 2021
0,488,Thu Sep 02 01:50:08 BRT 2021,Thu Sep 02 01:50:08 BRT 2021
0,810,Thu Sep 02 01:50:08 BRT 2021,Thu Sep 02 01:50:09 BRT 2021
0,485,Thu Sep 02 01:50:09 BRT 2021,Thu Sep 02 01:50:10 BRT 2021
0,546,Thu Sep 02 01:50:10 BRT 2021,Thu Sep 02 01:50:10 BRT 2021
0,513,Thu Sep 02 01:50:10 BRT 2021,Thu Sep 02 01:50:11 BRT 2021
0,589,Thu Sep 02 01:50:11 BRT 2021,Thu Sep 02 01:50:11 BRT 2021
0,619,Thu Sep 02 01:50:11 BRT 2021,Thu Sep 02 01:50:12 BRT 2021
0,600,Thu Sep 02 01:50:12 BRT 2021,Thu Sep 02 01:50:13 BRT 2021
0,483,Thu Sep 02 01:50:13 BRT 2021,Thu Sep 02 01:50:13 BRT 2021
0,663,Thu Sep 02 01:50:13 BRT 2021,Thu Sep 02 01:50:14 BRT 2021
0,723,Thu Sep 02 01:50:14 BRT 2021,Thu Sep 02 01:50:14 BRT 2021
0,486,Thu Sep 02 01:50:14 BRT 2021,Thu Sep 02 01:50:15 BRT 2021
0,615,Thu Sep 02 01:50:15 BRT 2021,Thu Sep 02 01:50:16 BRT 2021
0,616,Thu Sep 02 01:50:16 BRT 2021,Thu Sep 02 01:50:16 BRT 2021
0,885,Thu Sep 02 01:50:16 BRT 2021,Thu Sep 02 01:50:17 BRT 2021
0,586,Thu Sep 02 01:50:17 BRT 2021,Thu Sep 02 01:50:18 BRT 2021
0,607,Thu Sep 02 01:50:18 BRT 2021,Thu Sep 02 01:50:18 BRT 2021
0,1016,Thu Sep 02 01:50:18 BRT 2021,Thu Sep 02 01:50:19 BRT 2021
0,591,Thu Sep 02 01:50:19 BRT 2021,Thu Sep 02 01:50:20 BRT 2021
0,491,Thu Sep 02 01:50:20 BRT 2021,Thu Sep 02 01:50:20 BRT 2021
0,597,Thu Sep 02 01:50:20 BRT 2021,Thu Sep 02 01:50:21 BRT 2021
0,802,Thu Sep 02 01:50:21 BRT 2021,Thu Sep 02 01:50:22 BRT 2021
0,472,Thu Sep 02 01:50:22 BRT 2021,Thu Sep 02 01:50:22 BRT 2021
0,801,Thu Sep 02 01:50:22 BRT 2021,Thu Sep 02 01:50:23 BRT 2021
0,832,Thu Sep 02 01:50:23 BRT 2021,Thu Sep 02 01:50:24 BRT 2021
0,606,Thu Sep 02 01:50:24 BRT 2021,Thu Sep 02 01:50:24 BRT 2021
0,585,Thu Sep 02 01:50:24 BRT 2021,Thu Sep 02 01:50:25 BRT 2021
0,593,Thu Sep 02 01:50:25 BRT 2021,Thu Sep 02 01:50:26 BRT 2021
0,991,Thu Sep 02 01:50:26 BRT 2021,Thu Sep 02 01:50:27 BRT 2021
0,633,Thu Sep 02 01:50:27 BRT 2021,Thu Sep 02 01:50:27 BRT 2021
0,500,Thu Sep 02 01:50:27 BRT 2021,Thu Sep 02 01:50:28 BRT 2021
0,886,Thu Sep 02 01:50:28 BRT 2021,Thu Sep 02 01:50:29 BRT 2021
0,479,Thu Sep 02 01:50:29 BRT 2021,Thu Sep 02 01:50:29 BRT 2021
0,688,Thu Sep 02 01:50:29 BRT 2021,Thu Sep 02 01:50:30 BRT 2021
0,709,Thu Sep 02 01:50:30 BRT 2021,Thu Sep 02 01:50:31 BRT 2021
0,894,Thu Sep 02 01:50:31 BRT 2021,Thu Sep 02 01:50:31 BRT 2021
0,609,Thu Sep 02 01:50:31 BRT 2021,Thu Sep 02 01:50:32 BRT 2021
0,600,Thu Sep 02 01:50:32 BRT 2021,Thu Sep 02 01:50:33 BRT 2021
0,1030,Thu Sep 02 01:50:33 BRT 2021,Thu Sep 02 01:50:34 BRT 2021
0,486,Thu Sep 02 01:50:34 BRT 2021,Thu Sep 02 01:50:34 BRT 2021
0,506,Thu Sep 02 01:50:34 BRT 2021,Thu Sep 02 01:50:35 BRT 2021
0,485,Thu Sep 02 01:50:35 BRT 2021,Thu Sep 02 01:50:35 BRT 2021
0,924,Thu Sep 02 01:50:35 BRT 2021,Thu Sep 02 01:50:36 BRT 2021
0,479,Thu Sep 02 01:50:36 BRT 2021,Thu Sep 02 01:50:37 BRT 2021
0,615,Thu Sep 02 01:50:37 BRT 2021,Thu Sep 02 01:50:37 BRT 2021
0,595,Thu Sep 02 01:50:37 BRT 2021,Thu Sep 02 01:50:38 BRT 2021
0,611,Thu Sep 02 01:50:38 BRT 2021,Thu Sep 02 01:50:38 BRT 2021
0,583,Thu Sep 02 01:50:38 BRT 2021,Thu Sep 02 01:50:39 BRT 2021
0,930,Thu Sep 02 01:50:39 BRT 2021,Thu Sep 02 01:50:40 BRT 2021
0,471,Thu Sep 02 01:50:40 BRT 2021,Thu Sep 02 01:50:40 BRT 2021
0,483,Thu Sep 02 01:50:40 BRT 2021,Thu Sep 02 01:50:41 BRT 2021
0,489,Thu Sep 02 01:50:41 BRT 2021,Thu Sep 02 01:50:41 BRT 2021
0,501,Thu Sep 02 01:50:41 BRT 2021,Thu Sep 02 01:50:42 BRT 2021
0,476,Thu Sep 02 01:50:42 BRT 2021,Thu Sep 02 01:50:42 BRT 2021
0,634,Thu Sep 02 01:50:42 BRT 2021,Thu Sep 02 01:50:43 BRT 2021
0,474,Thu Sep 02 01:50:43 BRT 2021,Thu Sep 02 01:50:43 BRT 2021
0,828,Thu Sep 02 01:50:43 BRT 2021,Thu Sep 02 01:50:44 BRT 2021
0,530,Thu Sep 02 01:50:44 BRT 2021,Thu Sep 02 01:50:45 BRT 2021
0,1021,Thu Sep 02 01:50:45 BRT 2021,Thu Sep 02 01:50:46 BRT 2021
0,1010,Thu Sep 02 01:50:46 BRT 2021,Thu Sep 02 01:50:47 BRT 2021
0,485,Thu Sep 02 01:50:47 BRT 2021,Thu Sep 02 01:50:47 BRT 2021
0,475,Thu Sep 02 01:50:47 BRT 2021,Thu Sep 02 01:50:48 BRT 2021
0,477,Thu Sep 02 01:50:48 BRT 2021,Thu Sep 02 01:50:48 BRT 2021
0,483,Thu Sep 02 01:50:48 BRT 2021,Thu Sep 02 01:50:49 BRT 2021
0,632,Thu Sep 02 01:50:49 BRT 2021,Thu Sep 02 01:50:49 BRT 2021
0,1154,Thu Sep 02 01:50:49 BRT 2021,Thu Sep 02 01:50:51 BRT 2021
0,481,Thu Sep 02 01:50:51 BRT 2021,Thu Sep 02 01:50:51 BRT 2021
0,478,Thu Sep 02 01:50:51 BRT 2021,Thu Sep 02 01:50:51 BRT 2021
0,475,Thu Sep 02 01:50:51 BRT 2021,Thu Sep 02 01:50:52 BRT 2021
0,1024,Thu Sep 02 01:50:52 BRT 2021,Thu Sep 02 01:50:53 BRT 2021
0,478,Thu Sep 02 01:50:53 BRT 2021,Thu Sep 02 01:50:53 BRT 2021
0,494,Thu Sep 02 01:50:53 BRT 2021,Thu Sep 02 01:50:54 BRT 2021
0,475,Thu Sep 02 01:50:54 BRT 2021,Thu Sep 02 01:50:54 BRT 2021
0,479,Thu Sep 02 01:50:54 BRT 2021,Thu Sep 02 01:50:55 BRT 2021
0,1014,Thu Sep 02 01:50:55 BRT 2021,Thu Sep 02 01:50:56 BRT 2021
0,474,Thu Sep 02 01:50:56 BRT 2021,Thu Sep 02 01:50:56 BRT 2021
