#result,duration(ms),initial_time,final_time
1,983,Thu Sep 02 02:54:02 BRT 2021,Thu Sep 02 02:54:03 BRT 2021
0,907,Thu Sep 02 02:54:03 BRT 2021,Thu Sep 02 02:54:04 BRT 2021
1,1486,Thu Sep 02 02:54:04 BRT 2021,Thu Sep 02 02:54:06 BRT 2021
0,547,Thu Sep 02 02:54:06 BRT 2021,Thu Sep 02 02:54:06 BRT 2021
0,1192,Thu Sep 02 02:54:06 BRT 2021,Thu Sep 02 02:54:07 BRT 2021
1,1322,Thu Sep 02 02:54:07 BRT 2021,Thu Sep 02 02:54:09 BRT 2021
0,1726,Thu Sep 02 02:54:09 BRT 2021,Thu Sep 02 02:54:10 BRT 2021
0,681,Thu Sep 02 02:54:10 BRT 2021,Thu Sep 02 02:54:11 BRT 2021
1,1434,Thu Sep 02 02:54:11 BRT 2021,Thu Sep 02 02:54:13 BRT 2021
0,728,Thu Sep 02 02:54:13 BRT 2021,Thu Sep 02 02:54:13 BRT 2021
0,1051,Thu Sep 02 02:54:13 BRT 2021,Thu Sep 02 02:54:14 BRT 2021
0,1016,Thu Sep 02 02:54:14 BRT 2021,Thu Sep 02 02:54:15 BRT 2021
0,1045,Thu Sep 02 02:54:15 BRT 2021,Thu Sep 02 02:54:16 BRT 2021
1,1649,Thu Sep 02 02:54:16 BRT 2021,Thu Sep 02 02:54:18 BRT 2021
0,509,Thu Sep 02 02:54:18 BRT 2021,Thu Sep 02 02:54:19 BRT 2021
0,976,Thu Sep 02 02:54:19 BRT 2021,Thu Sep 02 02:54:19 BRT 2021
0,647,Thu Sep 02 02:54:19 BRT 2021,Thu Sep 02 02:54:20 BRT 2021
1,877,Thu Sep 02 02:54:20 BRT 2021,Thu Sep 02 02:54:21 BRT 2021
0,679,Thu Sep 02 02:54:21 BRT 2021,Thu Sep 02 02:54:22 BRT 2021
0,563,Thu Sep 02 02:54:22 BRT 2021,Thu Sep 02 02:54:22 BRT 2021
0,2315,Thu Sep 02 02:54:22 BRT 2021,Thu Sep 02 02:54:25 BRT 2021
0,1053,Thu Sep 02 02:54:25 BRT 2021,Thu Sep 02 02:54:26 BRT 2021
0,1059,Thu Sep 02 02:54:26 BRT 2021,Thu Sep 02 02:54:27 BRT 2021
0,1048,Thu Sep 02 02:54:27 BRT 2021,Thu Sep 02 02:54:28 BRT 2021
1,1316,Thu Sep 02 02:54:28 BRT 2021,Thu Sep 02 02:54:29 BRT 2021
0,796,Thu Sep 02 02:54:29 BRT 2021,Thu Sep 02 02:54:30 BRT 2021
0,525,Thu Sep 02 02:54:30 BRT 2021,Thu Sep 02 02:54:30 BRT 2021
0,536,Thu Sep 02 02:54:30 BRT 2021,Thu Sep 02 02:54:31 BRT 2021
0,1401,Thu Sep 02 02:54:31 BRT 2021,Thu Sep 02 02:54:32 BRT 2021
1,1183,Thu Sep 02 02:54:32 BRT 2021,Thu Sep 02 02:54:33 BRT 2021
0,700,Thu Sep 02 02:54:33 BRT 2021,Thu Sep 02 02:54:34 BRT 2021
0,702,Thu Sep 02 02:54:34 BRT 2021,Thu Sep 02 02:54:35 BRT 2021
0,727,Thu Sep 02 02:54:35 BRT 2021,Thu Sep 02 02:54:36 BRT 2021
0,684,Thu Sep 02 02:54:36 BRT 2021,Thu Sep 02 02:54:36 BRT 2021
0,1591,Thu Sep 02 02:54:36 BRT 2021,Thu Sep 02 02:54:38 BRT 2021
0,1289,Thu Sep 02 02:54:38 BRT 2021,Thu Sep 02 02:54:39 BRT 2021
0,1088,Thu Sep 02 02:54:39 BRT 2021,Thu Sep 02 02:54:40 BRT 2021
1,1118,Thu Sep 02 02:54:40 BRT 2021,Thu Sep 02 02:54:41 BRT 2021
0,1387,Thu Sep 02 02:54:41 BRT 2021,Thu Sep 02 02:54:43 BRT 2021
0,674,Thu Sep 02 02:54:43 BRT 2021,Thu Sep 02 02:54:43 BRT 2021
0,1563,Thu Sep 02 02:54:43 BRT 2021,Thu Sep 02 02:54:45 BRT 2021
0,797,Thu Sep 02 02:54:45 BRT 2021,Thu Sep 02 02:54:46 BRT 2021
0,680,Thu Sep 02 02:54:46 BRT 2021,Thu Sep 02 02:54:46 BRT 2021
0,730,Thu Sep 02 02:54:46 BRT 2021,Thu Sep 02 02:54:47 BRT 2021
0,869,Thu Sep 02 02:54:47 BRT 2021,Thu Sep 02 02:54:48 BRT 2021
0,548,Thu Sep 02 02:54:48 BRT 2021,Thu Sep 02 02:54:49 BRT 2021
1,1035,Thu Sep 02 02:54:49 BRT 2021,Thu Sep 02 02:54:50 BRT 2021
1,1036,Thu Sep 02 02:54:50 BRT 2021,Thu Sep 02 02:54:51 BRT 2021
0,1100,Thu Sep 02 02:54:51 BRT 2021,Thu Sep 02 02:54:52 BRT 2021
0,1741,Thu Sep 02 02:54:52 BRT 2021,Thu Sep 02 02:54:54 BRT 2021
0,1044,Thu Sep 02 02:54:54 BRT 2021,Thu Sep 02 02:54:55 BRT 2021
0,1342,Thu Sep 02 02:54:55 BRT 2021,Thu Sep 02 02:54:56 BRT 2021
1,1123,Thu Sep 02 02:54:56 BRT 2021,Thu Sep 02 02:54:57 BRT 2021
1,930,Thu Sep 02 02:54:57 BRT 2021,Thu Sep 02 02:54:58 BRT 2021
1,1702,Thu Sep 02 02:54:58 BRT 2021,Thu Sep 02 02:55:00 BRT 2021
0,849,Thu Sep 02 02:55:00 BRT 2021,Thu Sep 02 02:55:01 BRT 2021
0,559,Thu Sep 02 02:55:01 BRT 2021,Thu Sep 02 02:55:01 BRT 2021
1,1334,Thu Sep 02 02:55:01 BRT 2021,Thu Sep 02 02:55:02 BRT 2021
0,1028,Thu Sep 02 02:55:02 BRT 2021,Thu Sep 02 02:55:03 BRT 2021
0,987,Thu Sep 02 02:55:03 BRT 2021,Thu Sep 02 02:55:04 BRT 2021
0,544,Thu Sep 02 02:55:04 BRT 2021,Thu Sep 02 02:55:05 BRT 2021
0,1552,Thu Sep 02 02:55:05 BRT 2021,Thu Sep 02 02:55:07 BRT 2021
1,1358,Thu Sep 02 02:55:07 BRT 2021,Thu Sep 02 02:55:08 BRT 2021
0,822,Thu Sep 02 02:55:08 BRT 2021,Thu Sep 02 02:55:09 BRT 2021
1,1045,Thu Sep 02 02:55:09 BRT 2021,Thu Sep 02 02:55:10 BRT 2021
0,1671,Thu Sep 02 02:55:10 BRT 2021,Thu Sep 02 02:55:11 BRT 2021
0,544,Thu Sep 02 02:55:11 BRT 2021,Thu Sep 02 02:55:12 BRT 2021
1,1108,Thu Sep 02 02:55:12 BRT 2021,Thu Sep 02 02:55:13 BRT 2021
1,1121,Thu Sep 02 02:55:13 BRT 2021,Thu Sep 02 02:55:14 BRT 2021
0,1203,Thu Sep 02 02:55:14 BRT 2021,Thu Sep 02 02:55:15 BRT 2021
0,795,Thu Sep 02 02:55:15 BRT 2021,Thu Sep 02 02:55:16 BRT 2021
0,1879,Thu Sep 02 02:55:16 BRT 2021,Thu Sep 02 02:55:18 BRT 2021
1,1389,Thu Sep 02 02:55:18 BRT 2021,Thu Sep 02 02:55:19 BRT 2021
-1,2083,Thu Sep 02 02:55:19 BRT 2021,Thu Sep 02 02:55:22 BRT 2021
1,1215,Thu Sep 02 02:55:22 BRT 2021,Thu Sep 02 02:55:23 BRT 2021
0,940,Thu Sep 02 02:55:23 BRT 2021,Thu Sep 02 02:55:24 BRT 2021
1,1265,Thu Sep 02 02:55:24 BRT 2021,Thu Sep 02 02:55:25 BRT 2021
0,1039,Thu Sep 02 02:55:25 BRT 2021,Thu Sep 02 02:55:26 BRT 2021
1,813,Thu Sep 02 02:55:26 BRT 2021,Thu Sep 02 02:55:27 BRT 2021
0,1136,Thu Sep 02 02:55:27 BRT 2021,Thu Sep 02 02:55:28 BRT 2021
0,824,Thu Sep 02 02:55:28 BRT 2021,Thu Sep 02 02:55:29 BRT 2021
1,1493,Thu Sep 02 02:55:29 BRT 2021,Thu Sep 02 02:55:30 BRT 2021
1,1316,Thu Sep 02 02:55:30 BRT 2021,Thu Sep 02 02:55:32 BRT 2021
0,1220,Thu Sep 02 02:55:32 BRT 2021,Thu Sep 02 02:55:33 BRT 2021
1,1185,Thu Sep 02 02:55:33 BRT 2021,Thu Sep 02 02:55:34 BRT 2021
0,624,Thu Sep 02 02:55:34 BRT 2021,Thu Sep 02 02:55:35 BRT 2021
0,980,Thu Sep 02 02:55:35 BRT 2021,Thu Sep 02 02:55:36 BRT 2021
0,555,Thu Sep 02 02:55:36 BRT 2021,Thu Sep 02 02:55:36 BRT 2021
0,941,Thu Sep 02 02:55:36 BRT 2021,Thu Sep 02 02:55:37 BRT 2021
1,1651,Thu Sep 02 02:55:37 BRT 2021,Thu Sep 02 02:55:39 BRT 2021
1,1495,Thu Sep 02 02:55:39 BRT 2021,Thu Sep 02 02:55:40 BRT 2021
0,1095,Thu Sep 02 02:55:40 BRT 2021,Thu Sep 02 02:55:41 BRT 2021
0,1683,Thu Sep 02 02:55:41 BRT 2021,Thu Sep 02 02:55:43 BRT 2021
0,776,Thu Sep 02 02:55:43 BRT 2021,Thu Sep 02 02:55:44 BRT 2021
0,1496,Thu Sep 02 02:55:44 BRT 2021,Thu Sep 02 02:55:45 BRT 2021
0,679,Thu Sep 02 02:55:45 BRT 2021,Thu Sep 02 02:55:46 BRT 2021
0,703,Thu Sep 02 02:55:46 BRT 2021,Thu Sep 02 02:55:47 BRT 2021
0,1174,Thu Sep 02 02:55:47 BRT 2021,Thu Sep 02 02:55:48 BRT 2021
0,670,Thu Sep 02 02:55:48 BRT 2021,Thu Sep 02 02:55:49 BRT 2021
0,669,Thu Sep 02 02:55:49 BRT 2021,Thu Sep 02 02:55:49 BRT 2021
0,653,Thu Sep 02 02:55:49 BRT 2021,Thu Sep 02 02:55:50 BRT 2021
0,939,Thu Sep 02 02:55:50 BRT 2021,Thu Sep 02 02:55:51 BRT 2021
0,1239,Thu Sep 02 02:55:51 BRT 2021,Thu Sep 02 02:55:52 BRT 2021
0,761,Thu Sep 02 02:55:52 BRT 2021,Thu Sep 02 02:55:53 BRT 2021
0,940,Thu Sep 02 02:55:53 BRT 2021,Thu Sep 02 02:55:54 BRT 2021
0,821,Thu Sep 02 02:55:54 BRT 2021,Thu Sep 02 02:55:55 BRT 2021
0,906,Thu Sep 02 02:55:55 BRT 2021,Thu Sep 02 02:55:55 BRT 2021
0,1519,Thu Sep 02 02:55:55 BRT 2021,Thu Sep 02 02:55:57 BRT 2021
0,546,Thu Sep 02 02:55:57 BRT 2021,Thu Sep 02 02:55:58 BRT 2021
0,678,Thu Sep 02 02:55:58 BRT 2021,Thu Sep 02 02:55:58 BRT 2021
0,1115,Thu Sep 02 02:55:58 BRT 2021,Thu Sep 02 02:55:59 BRT 2021
0,693,Thu Sep 02 02:55:59 BRT 2021,Thu Sep 02 02:56:00 BRT 2021
0,1643,Thu Sep 02 02:56:00 BRT 2021,Thu Sep 02 02:56:02 BRT 2021
1,1025,Thu Sep 02 02:56:02 BRT 2021,Thu Sep 02 02:56:03 BRT 2021
0,555,Thu Sep 02 02:56:03 BRT 2021,Thu Sep 02 02:56:03 BRT 2021
1,923,Thu Sep 02 02:56:03 BRT 2021,Thu Sep 02 02:56:04 BRT 2021
1,1790,Thu Sep 02 02:56:04 BRT 2021,Thu Sep 02 02:56:06 BRT 2021
0,1003,Thu Sep 02 02:56:06 BRT 2021,Thu Sep 02 02:56:07 BRT 2021
0,1000,Thu Sep 02 02:56:07 BRT 2021,Thu Sep 02 02:56:08 BRT 2021
1,720,Thu Sep 02 02:56:08 BRT 2021,Thu Sep 02 02:56:09 BRT 2021
0,1061,Thu Sep 02 02:56:09 BRT 2021,Thu Sep 02 02:56:10 BRT 2021
0,1047,Thu Sep 02 02:56:10 BRT 2021,Thu Sep 02 02:56:11 BRT 2021
0,1065,Thu Sep 02 02:56:11 BRT 2021,Thu Sep 02 02:56:12 BRT 2021
1,776,Thu Sep 02 02:56:12 BRT 2021,Thu Sep 02 02:56:13 BRT 2021
1,1440,Thu Sep 02 02:56:13 BRT 2021,Thu Sep 02 02:56:14 BRT 2021
0,1095,Thu Sep 02 02:56:14 BRT 2021,Thu Sep 02 02:56:15 BRT 2021
0,2083,Thu Sep 02 02:56:15 BRT 2021,Thu Sep 02 02:56:17 BRT 2021
1,833,Thu Sep 02 02:56:17 BRT 2021,Thu Sep 02 02:56:18 BRT 2021
0,923,Thu Sep 02 02:56:18 BRT 2021,Thu Sep 02 02:56:19 BRT 2021
0,1070,Thu Sep 02 02:56:19 BRT 2021,Thu Sep 02 02:56:20 BRT 2021
0,1215,Thu Sep 02 02:56:20 BRT 2021,Thu Sep 02 02:56:21 BRT 2021
1,752,Thu Sep 02 02:56:21 BRT 2021,Thu Sep 02 02:56:22 BRT 2021
0,552,Thu Sep 02 02:56:22 BRT 2021,Thu Sep 02 02:56:23 BRT 2021
0,542,Thu Sep 02 02:56:23 BRT 2021,Thu Sep 02 02:56:23 BRT 2021
1,864,Thu Sep 02 02:56:23 BRT 2021,Thu Sep 02 02:56:24 BRT 2021
0,1145,Thu Sep 02 02:56:24 BRT 2021,Thu Sep 02 02:56:25 BRT 2021
0,920,Thu Sep 02 02:56:25 BRT 2021,Thu Sep 02 02:56:26 BRT 2021
0,1465,Thu Sep 02 02:56:26 BRT 2021,Thu Sep 02 02:56:28 BRT 2021
1,1162,Thu Sep 02 02:56:28 BRT 2021,Thu Sep 02 02:56:29 BRT 2021
0,1431,Thu Sep 02 02:56:29 BRT 2021,Thu Sep 02 02:56:30 BRT 2021
0,1795,Thu Sep 02 02:56:30 BRT 2021,Thu Sep 02 02:56:32 BRT 2021
0,882,Thu Sep 02 02:56:32 BRT 2021,Thu Sep 02 02:56:33 BRT 2021
1,2059,Thu Sep 02 02:56:33 BRT 2021,Thu Sep 02 02:56:35 BRT 2021
1,1307,Thu Sep 02 02:56:35 BRT 2021,Thu Sep 02 02:56:36 BRT 2021
0,931,Thu Sep 02 02:56:36 BRT 2021,Thu Sep 02 02:56:37 BRT 2021
0,1683,Thu Sep 02 02:56:37 BRT 2021,Thu Sep 02 02:56:39 BRT 2021
0,936,Thu Sep 02 02:56:39 BRT 2021,Thu Sep 02 02:56:40 BRT 2021
0,925,Thu Sep 02 02:56:40 BRT 2021,Thu Sep 02 02:56:41 BRT 2021
0,555,Thu Sep 02 02:56:41 BRT 2021,Thu Sep 02 02:56:41 BRT 2021
0,536,Thu Sep 02 02:56:41 BRT 2021,Thu Sep 02 02:56:42 BRT 2021
1,1171,Thu Sep 02 02:56:42 BRT 2021,Thu Sep 02 02:56:43 BRT 2021
0,1381,Thu Sep 02 02:56:43 BRT 2021,Thu Sep 02 02:56:44 BRT 2021
1,1834,Thu Sep 02 02:56:44 BRT 2021,Thu Sep 02 02:56:46 BRT 2021
1,1392,Thu Sep 02 02:56:46 BRT 2021,Thu Sep 02 02:56:48 BRT 2021
1,1294,Thu Sep 02 02:56:48 BRT 2021,Thu Sep 02 02:56:49 BRT 2021
1,1439,Thu Sep 02 02:56:49 BRT 2021,Thu Sep 02 02:56:50 BRT 2021
1,1685,Thu Sep 02 02:56:50 BRT 2021,Thu Sep 02 02:56:52 BRT 2021
0,632,Thu Sep 02 02:56:52 BRT 2021,Thu Sep 02 02:56:53 BRT 2021
1,906,Thu Sep 02 02:56:53 BRT 2021,Thu Sep 02 02:56:53 BRT 2021
1,1329,Thu Sep 02 02:56:53 BRT 2021,Thu Sep 02 02:56:55 BRT 2021
0,1667,Thu Sep 02 02:56:55 BRT 2021,Thu Sep 02 02:56:56 BRT 2021
1,682,Thu Sep 02 02:56:56 BRT 2021,Thu Sep 02 02:56:57 BRT 2021
1,1493,Thu Sep 02 02:56:57 BRT 2021,Thu Sep 02 02:56:59 BRT 2021
0,1447,Thu Sep 02 02:56:59 BRT 2021,Thu Sep 02 02:57:00 BRT 2021
0,1020,Thu Sep 02 02:57:00 BRT 2021,Thu Sep 02 02:57:01 BRT 2021
0,709,Thu Sep 02 02:57:01 BRT 2021,Thu Sep 02 02:57:02 BRT 2021
0,1048,Thu Sep 02 02:57:02 BRT 2021,Thu Sep 02 02:57:03 BRT 2021
-1,2081,Thu Sep 02 02:57:03 BRT 2021,Thu Sep 02 02:57:05 BRT 2021
-1,2030,Thu Sep 02 02:57:05 BRT 2021,Thu Sep 02 02:57:07 BRT 2021
0,1459,Thu Sep 02 02:57:07 BRT 2021,Thu Sep 02 02:57:08 BRT 2021
1,911,Thu Sep 02 02:57:08 BRT 2021,Thu Sep 02 02:57:09 BRT 2021
1,1000,Thu Sep 02 02:57:09 BRT 2021,Thu Sep 02 02:57:10 BRT 2021
0,1103,Thu Sep 02 02:57:10 BRT 2021,Thu Sep 02 02:57:11 BRT 2021
0,887,Thu Sep 02 02:57:11 BRT 2021,Thu Sep 02 02:57:12 BRT 2021
0,1410,Thu Sep 02 02:57:12 BRT 2021,Thu Sep 02 02:57:14 BRT 2021
0,973,Thu Sep 02 02:57:14 BRT 2021,Thu Sep 02 02:57:15 BRT 2021
0,1269,Thu Sep 02 02:57:15 BRT 2021,Thu Sep 02 02:57:16 BRT 2021
0,1191,Thu Sep 02 02:57:16 BRT 2021,Thu Sep 02 02:57:17 BRT 2021
0,1087,Thu Sep 02 02:57:17 BRT 2021,Thu Sep 02 02:57:18 BRT 2021
0,1658,Thu Sep 02 02:57:18 BRT 2021,Thu Sep 02 02:57:20 BRT 2021
0,923,Thu Sep 02 02:57:20 BRT 2021,Thu Sep 02 02:57:21 BRT 2021
0,979,Thu Sep 02 02:57:21 BRT 2021,Thu Sep 02 02:57:22 BRT 2021
0,1067,Thu Sep 02 02:57:22 BRT 2021,Thu Sep 02 02:57:23 BRT 2021
0,1034,Thu Sep 02 02:57:23 BRT 2021,Thu Sep 02 02:57:24 BRT 2021
1,1133,Thu Sep 02 02:57:24 BRT 2021,Thu Sep 02 02:57:25 BRT 2021
0,1164,Thu Sep 02 02:57:25 BRT 2021,Thu Sep 02 02:57:26 BRT 2021
1,1680,Thu Sep 02 02:57:26 BRT 2021,Thu Sep 02 02:57:28 BRT 2021
0,1256,Thu Sep 02 02:57:28 BRT 2021,Thu Sep 02 02:57:29 BRT 2021
-1,2075,Thu Sep 02 02:57:29 BRT 2021,Thu Sep 02 02:57:31 BRT 2021
0,971,Thu Sep 02 02:57:31 BRT 2021,Thu Sep 02 02:57:32 BRT 2021
0,1175,Thu Sep 02 02:57:32 BRT 2021,Thu Sep 02 02:57:33 BRT 2021
0,1049,Thu Sep 02 02:57:33 BRT 2021,Thu Sep 02 02:57:34 BRT 2021
0,915,Thu Sep 02 02:57:34 BRT 2021,Thu Sep 02 02:57:35 BRT 2021
0,608,Thu Sep 02 02:57:35 BRT 2021,Thu Sep 02 02:57:36 BRT 2021
1,2188,Thu Sep 02 02:57:36 BRT 2021,Thu Sep 02 02:57:38 BRT 2021
0,1036,Thu Sep 02 02:57:38 BRT 2021,Thu Sep 02 02:57:39 BRT 2021
0,1080,Thu Sep 02 02:57:39 BRT 2021,Thu Sep 02 02:57:40 BRT 2021
0,1058,Thu Sep 02 02:57:40 BRT 2021,Thu Sep 02 02:57:41 BRT 2021
0,1041,Thu Sep 02 02:57:41 BRT 2021,Thu Sep 02 02:57:42 BRT 2021
0,1020,Thu Sep 02 02:57:42 BRT 2021,Thu Sep 02 02:57:43 BRT 2021
0,1027,Thu Sep 02 02:57:43 BRT 2021,Thu Sep 02 02:57:44 BRT 2021
0,1281,Thu Sep 02 02:57:44 BRT 2021,Thu Sep 02 02:57:46 BRT 2021
1,982,Thu Sep 02 02:57:46 BRT 2021,Thu Sep 02 02:57:47 BRT 2021
0,531,Thu Sep 02 02:57:47 BRT 2021,Thu Sep 02 02:57:47 BRT 2021
1,905,Thu Sep 02 02:57:47 BRT 2021,Thu Sep 02 02:57:48 BRT 2021
0,573,Thu Sep 02 02:57:48 BRT 2021,Thu Sep 02 02:57:49 BRT 2021
0,525,Thu Sep 02 02:57:49 BRT 2021,Thu Sep 02 02:57:49 BRT 2021
0,533,Thu Sep 02 02:57:49 BRT 2021,Thu Sep 02 02:57:50 BRT 2021
0,533,Thu Sep 02 02:57:50 BRT 2021,Thu Sep 02 02:57:50 BRT 2021
0,627,Thu Sep 02 02:57:50 BRT 2021,Thu Sep 02 02:57:51 BRT 2021
0,534,Thu Sep 02 02:57:51 BRT 2021,Thu Sep 02 02:57:51 BRT 2021
0,1043,Thu Sep 02 02:57:51 BRT 2021,Thu Sep 02 02:57:52 BRT 2021
1,1261,Thu Sep 02 02:57:52 BRT 2021,Thu Sep 02 02:57:54 BRT 2021
-1,2046,Thu Sep 02 02:57:54 BRT 2021,Thu Sep 02 02:57:56 BRT 2021
0,1082,Thu Sep 02 02:57:56 BRT 2021,Thu Sep 02 02:57:57 BRT 2021
0,1771,Thu Sep 02 02:57:57 BRT 2021,Thu Sep 02 02:57:59 BRT 2021
0,1957,Thu Sep 02 02:57:59 BRT 2021,Thu Sep 02 02:58:01 BRT 2021
0,1247,Thu Sep 02 02:58:01 BRT 2021,Thu Sep 02 02:58:02 BRT 2021
0,1050,Thu Sep 02 02:58:02 BRT 2021,Thu Sep 02 02:58:03 BRT 2021
0,641,Thu Sep 02 02:58:03 BRT 2021,Thu Sep 02 02:58:04 BRT 2021
