#result,duration(ms),initial_time,final_time
0,3245,Thu Sep 02 02:52:38 BRT 2021,Thu Sep 02 02:52:42 BRT 2021
0,2422,Thu Sep 02 02:52:42 BRT 2021,Thu Sep 02 02:52:44 BRT 2021
0,1619,Thu Sep 02 02:52:44 BRT 2021,Thu Sep 02 02:52:46 BRT 2021
0,926,Thu Sep 02 02:52:46 BRT 2021,Thu Sep 02 02:52:47 BRT 2021
0,1136,Thu Sep 02 02:52:47 BRT 2021,Thu Sep 02 02:52:48 BRT 2021
0,759,Thu Sep 02 02:52:48 BRT 2021,Thu Sep 02 02:52:49 BRT 2021
0,921,Thu Sep 02 02:52:49 BRT 2021,Thu Sep 02 02:52:49 BRT 2021
0,852,Thu Sep 02 02:52:49 BRT 2021,Thu Sep 02 02:52:50 BRT 2021
0,624,Thu Sep 02 02:52:50 BRT 2021,Thu Sep 02 02:52:51 BRT 2021
1,1342,Thu Sep 02 02:52:51 BRT 2021,Thu Sep 02 02:52:52 BRT 2021
1,1393,Thu Sep 02 02:52:52 BRT 2021,Thu Sep 02 02:52:54 BRT 2021
1,1192,Thu Sep 02 02:52:54 BRT 2021,Thu Sep 02 02:52:55 BRT 2021
0,943,Thu Sep 02 02:52:55 BRT 2021,Thu Sep 02 02:52:56 BRT 2021
0,1070,Thu Sep 02 02:52:56 BRT 2021,Thu Sep 02 02:52:57 BRT 2021
0,1410,Thu Sep 02 02:52:57 BRT 2021,Thu Sep 02 02:52:58 BRT 2021
1,762,Thu Sep 02 02:52:58 BRT 2021,Thu Sep 02 02:52:59 BRT 2021
0,847,Thu Sep 02 02:52:59 BRT 2021,Thu Sep 02 02:53:00 BRT 2021
1,794,Thu Sep 02 02:53:00 BRT 2021,Thu Sep 02 02:53:01 BRT 2021
0,1575,Thu Sep 02 02:53:01 BRT 2021,Thu Sep 02 02:53:02 BRT 2021
1,1594,Thu Sep 02 02:53:02 BRT 2021,Thu Sep 02 02:53:04 BRT 2021
0,505,Thu Sep 02 02:53:04 BRT 2021,Thu Sep 02 02:53:04 BRT 2021
1,835,Thu Sep 02 02:53:04 BRT 2021,Thu Sep 02 02:53:05 BRT 2021
1,851,Thu Sep 02 02:53:05 BRT 2021,Thu Sep 02 02:53:06 BRT 2021
0,789,Thu Sep 02 02:53:06 BRT 2021,Thu Sep 02 02:53:07 BRT 2021
0,746,Thu Sep 02 02:53:07 BRT 2021,Thu Sep 02 02:53:08 BRT 2021
0,582,Thu Sep 02 02:53:08 BRT 2021,Thu Sep 02 02:53:08 BRT 2021
1,979,Thu Sep 02 02:53:08 BRT 2021,Thu Sep 02 02:53:09 BRT 2021
0,1005,Thu Sep 02 02:53:09 BRT 2021,Thu Sep 02 02:53:10 BRT 2021
0,838,Thu Sep 02 02:53:10 BRT 2021,Thu Sep 02 02:53:11 BRT 2021
0,567,Thu Sep 02 02:53:11 BRT 2021,Thu Sep 02 02:53:12 BRT 2021
0,1340,Thu Sep 02 02:53:12 BRT 2021,Thu Sep 02 02:53:13 BRT 2021
0,479,Thu Sep 02 02:53:13 BRT 2021,Thu Sep 02 02:53:13 BRT 2021
0,503,Thu Sep 02 02:53:13 BRT 2021,Thu Sep 02 02:53:14 BRT 2021
0,609,Thu Sep 02 02:53:14 BRT 2021,Thu Sep 02 02:53:14 BRT 2021
0,986,Thu Sep 02 02:53:14 BRT 2021,Thu Sep 02 02:53:15 BRT 2021
0,561,Thu Sep 02 02:53:15 BRT 2021,Thu Sep 02 02:53:16 BRT 2021
0,551,Thu Sep 02 02:53:16 BRT 2021,Thu Sep 02 02:53:17 BRT 2021
0,475,Thu Sep 02 02:53:17 BRT 2021,Thu Sep 02 02:53:17 BRT 2021
0,522,Thu Sep 02 02:53:17 BRT 2021,Thu Sep 02 02:53:18 BRT 2021
0,589,Thu Sep 02 02:53:18 BRT 2021,Thu Sep 02 02:53:18 BRT 2021
0,637,Thu Sep 02 02:53:18 BRT 2021,Thu Sep 02 02:53:19 BRT 2021
0,852,Thu Sep 02 02:53:19 BRT 2021,Thu Sep 02 02:53:20 BRT 2021
0,867,Thu Sep 02 02:53:20 BRT 2021,Thu Sep 02 02:53:21 BRT 2021
0,1434,Thu Sep 02 02:53:21 BRT 2021,Thu Sep 02 02:53:22 BRT 2021
0,1132,Thu Sep 02 02:53:22 BRT 2021,Thu Sep 02 02:53:23 BRT 2021
0,847,Thu Sep 02 02:53:23 BRT 2021,Thu Sep 02 02:53:24 BRT 2021
0,1482,Thu Sep 02 02:53:24 BRT 2021,Thu Sep 02 02:53:25 BRT 2021
0,511,Thu Sep 02 02:53:25 BRT 2021,Thu Sep 02 02:53:26 BRT 2021
0,622,Thu Sep 02 02:53:26 BRT 2021,Thu Sep 02 02:53:27 BRT 2021
0,1511,Thu Sep 02 02:53:27 BRT 2021,Thu Sep 02 02:53:28 BRT 2021
0,976,Thu Sep 02 02:53:28 BRT 2021,Thu Sep 02 02:53:29 BRT 2021
0,496,Thu Sep 02 02:53:29 BRT 2021,Thu Sep 02 02:53:30 BRT 2021
0,1090,Thu Sep 02 02:53:30 BRT 2021,Thu Sep 02 02:53:31 BRT 2021
0,1094,Thu Sep 02 02:53:31 BRT 2021,Thu Sep 02 02:53:32 BRT 2021
0,879,Thu Sep 02 02:53:32 BRT 2021,Thu Sep 02 02:53:33 BRT 2021
1,1371,Thu Sep 02 02:53:33 BRT 2021,Thu Sep 02 02:53:34 BRT 2021
0,628,Thu Sep 02 02:53:34 BRT 2021,Thu Sep 02 02:53:35 BRT 2021
0,1075,Thu Sep 02 02:53:35 BRT 2021,Thu Sep 02 02:53:36 BRT 2021
0,1247,Thu Sep 02 02:53:36 BRT 2021,Thu Sep 02 02:53:37 BRT 2021
1,1480,Thu Sep 02 02:53:37 BRT 2021,Thu Sep 02 02:53:38 BRT 2021
0,1504,Thu Sep 02 02:53:38 BRT 2021,Thu Sep 02 02:53:40 BRT 2021
1,880,Thu Sep 02 02:53:40 BRT 2021,Thu Sep 02 02:53:41 BRT 2021
1,786,Thu Sep 02 02:53:41 BRT 2021,Thu Sep 02 02:53:42 BRT 2021
1,1154,Thu Sep 02 02:53:42 BRT 2021,Thu Sep 02 02:53:43 BRT 2021
0,1088,Thu Sep 02 02:53:43 BRT 2021,Thu Sep 02 02:53:44 BRT 2021
0,942,Thu Sep 02 02:53:44 BRT 2021,Thu Sep 02 02:53:45 BRT 2021
1,936,Thu Sep 02 02:53:45 BRT 2021,Thu Sep 02 02:53:46 BRT 2021
0,1117,Thu Sep 02 02:53:46 BRT 2021,Thu Sep 02 02:53:47 BRT 2021
0,1288,Thu Sep 02 02:53:47 BRT 2021,Thu Sep 02 02:53:48 BRT 2021
0,575,Thu Sep 02 02:53:48 BRT 2021,Thu Sep 02 02:53:49 BRT 2021
0,969,Thu Sep 02 02:53:49 BRT 2021,Thu Sep 02 02:53:50 BRT 2021
1,742,Thu Sep 02 02:53:50 BRT 2021,Thu Sep 02 02:53:50 BRT 2021
-1,1995,Thu Sep 02 02:53:50 BRT 2021,Thu Sep 02 02:53:52 BRT 2021
0,778,Thu Sep 02 02:53:52 BRT 2021,Thu Sep 02 02:53:53 BRT 2021
0,783,Thu Sep 02 02:53:53 BRT 2021,Thu Sep 02 02:53:54 BRT 2021
1,1169,Thu Sep 02 02:53:54 BRT 2021,Thu Sep 02 02:53:55 BRT 2021
1,783,Thu Sep 02 02:53:55 BRT 2021,Thu Sep 02 02:53:56 BRT 2021
0,499,Thu Sep 02 02:53:56 BRT 2021,Thu Sep 02 02:53:56 BRT 2021
1,1881,Thu Sep 02 02:53:56 BRT 2021,Thu Sep 02 02:53:58 BRT 2021
0,556,Thu Sep 02 02:53:58 BRT 2021,Thu Sep 02 02:53:59 BRT 2021
0,484,Thu Sep 02 02:53:59 BRT 2021,Thu Sep 02 02:53:59 BRT 2021
1,1198,Thu Sep 02 02:53:59 BRT 2021,Thu Sep 02 02:54:00 BRT 2021
0,1058,Thu Sep 02 02:54:00 BRT 2021,Thu Sep 02 02:54:02 BRT 2021
1,1400,Thu Sep 02 02:54:02 BRT 2021,Thu Sep 02 02:54:03 BRT 2021
0,700,Thu Sep 02 02:54:03 BRT 2021,Thu Sep 02 02:54:04 BRT 2021
0,546,Thu Sep 02 02:54:04 BRT 2021,Thu Sep 02 02:54:04 BRT 2021
1,903,Thu Sep 02 02:54:04 BRT 2021,Thu Sep 02 02:54:05 BRT 2021
0,835,Thu Sep 02 02:54:05 BRT 2021,Thu Sep 02 02:54:06 BRT 2021
0,1283,Thu Sep 02 02:54:06 BRT 2021,Thu Sep 02 02:54:07 BRT 2021
0,532,Thu Sep 02 02:54:07 BRT 2021,Thu Sep 02 02:54:08 BRT 2021
0,1029,Thu Sep 02 02:54:08 BRT 2021,Thu Sep 02 02:54:09 BRT 2021
0,1014,Thu Sep 02 02:54:09 BRT 2021,Thu Sep 02 02:54:10 BRT 2021
0,597,Thu Sep 02 02:54:10 BRT 2021,Thu Sep 02 02:54:10 BRT 2021
1,845,Thu Sep 02 02:54:10 BRT 2021,Thu Sep 02 02:54:11 BRT 2021
0,1044,Thu Sep 02 02:54:11 BRT 2021,Thu Sep 02 02:54:12 BRT 2021
0,602,Thu Sep 02 02:54:12 BRT 2021,Thu Sep 02 02:54:13 BRT 2021
0,998,Thu Sep 02 02:54:13 BRT 2021,Thu Sep 02 02:54:14 BRT 2021
0,996,Thu Sep 02 02:54:14 BRT 2021,Thu Sep 02 02:54:15 BRT 2021
1,822,Thu Sep 02 02:54:15 BRT 2021,Thu Sep 02 02:54:16 BRT 2021
0,1040,Thu Sep 02 02:54:16 BRT 2021,Thu Sep 02 02:54:17 BRT 2021
0,808,Thu Sep 02 02:54:17 BRT 2021,Thu Sep 02 02:54:18 BRT 2021
1,816,Thu Sep 02 02:54:18 BRT 2021,Thu Sep 02 02:54:18 BRT 2021
0,1763,Thu Sep 02 02:54:18 BRT 2021,Thu Sep 02 02:54:20 BRT 2021
0,1037,Thu Sep 02 02:54:20 BRT 2021,Thu Sep 02 02:54:21 BRT 2021
0,1044,Thu Sep 02 02:54:21 BRT 2021,Thu Sep 02 02:54:22 BRT 2021
0,684,Thu Sep 02 02:54:22 BRT 2021,Thu Sep 02 02:54:23 BRT 2021
0,982,Thu Sep 02 02:54:23 BRT 2021,Thu Sep 02 02:54:24 BRT 2021
0,1363,Thu Sep 02 02:54:24 BRT 2021,Thu Sep 02 02:54:25 BRT 2021
0,1090,Thu Sep 02 02:54:25 BRT 2021,Thu Sep 02 02:54:26 BRT 2021
1,740,Thu Sep 02 02:54:26 BRT 2021,Thu Sep 02 02:54:27 BRT 2021
1,1385,Thu Sep 02 02:54:27 BRT 2021,Thu Sep 02 02:54:28 BRT 2021
1,850,Thu Sep 02 02:54:28 BRT 2021,Thu Sep 02 02:54:29 BRT 2021
0,1113,Thu Sep 02 02:54:29 BRT 2021,Thu Sep 02 02:54:30 BRT 2021
0,688,Thu Sep 02 02:54:30 BRT 2021,Thu Sep 02 02:54:31 BRT 2021
0,996,Thu Sep 02 02:54:31 BRT 2021,Thu Sep 02 02:54:32 BRT 2021
0,693,Thu Sep 02 02:54:32 BRT 2021,Thu Sep 02 02:54:33 BRT 2021
0,1077,Thu Sep 02 02:54:33 BRT 2021,Thu Sep 02 02:54:34 BRT 2021
0,484,Thu Sep 02 02:54:34 BRT 2021,Thu Sep 02 02:54:34 BRT 2021
0,977,Thu Sep 02 02:54:34 BRT 2021,Thu Sep 02 02:54:35 BRT 2021
1,622,Thu Sep 02 02:54:35 BRT 2021,Thu Sep 02 02:54:36 BRT 2021
0,1183,Thu Sep 02 02:54:36 BRT 2021,Thu Sep 02 02:54:37 BRT 2021
0,959,Thu Sep 02 02:54:37 BRT 2021,Thu Sep 02 02:54:38 BRT 2021
0,894,Thu Sep 02 02:54:38 BRT 2021,Thu Sep 02 02:54:39 BRT 2021
0,1196,Thu Sep 02 02:54:39 BRT 2021,Thu Sep 02 02:54:40 BRT 2021
0,2133,Thu Sep 02 02:54:40 BRT 2021,Thu Sep 02 02:54:42 BRT 2021
0,849,Thu Sep 02 02:54:42 BRT 2021,Thu Sep 02 02:54:43 BRT 2021
