#result,duration(ms),initial_time,final_time
0,3682,Thu Sep 02 06:17:54 BRT 2021,Thu Sep 02 06:17:58 BRT 2021
0,1177,Thu Sep 02 06:17:58 BRT 2021,Thu Sep 02 06:17:59 BRT 2021
0,1553,Thu Sep 02 06:17:59 BRT 2021,Thu Sep 02 06:18:01 BRT 2021
0,1178,Thu Sep 02 06:18:01 BRT 2021,Thu Sep 02 06:18:02 BRT 2021
0,962,Thu Sep 02 06:18:02 BRT 2021,Thu Sep 02 06:18:03 BRT 2021
0,916,Thu Sep 02 06:18:03 BRT 2021,Thu Sep 02 06:18:04 BRT 2021
0,622,Thu Sep 02 06:18:04 BRT 2021,Thu Sep 02 06:18:04 BRT 2021
0,579,Thu Sep 02 06:18:04 BRT 2021,Thu Sep 02 06:18:05 BRT 2021
0,721,Thu Sep 02 06:18:05 BRT 2021,Thu Sep 02 06:18:06 BRT 2021
1,1515,Thu Sep 02 06:18:06 BRT 2021,Thu Sep 02 06:18:07 BRT 2021
0,993,Thu Sep 02 06:18:07 BRT 2021,Thu Sep 02 06:18:08 BRT 2021
0,1090,Thu Sep 02 06:18:08 BRT 2021,Thu Sep 02 06:18:09 BRT 2021
0,765,Thu Sep 02 06:18:09 BRT 2021,Thu Sep 02 06:18:10 BRT 2021
0,515,Thu Sep 02 06:18:10 BRT 2021,Thu Sep 02 06:18:10 BRT 2021
0,822,Thu Sep 02 06:18:10 BRT 2021,Thu Sep 02 06:18:11 BRT 2021
0,536,Thu Sep 02 06:18:11 BRT 2021,Thu Sep 02 06:18:12 BRT 2021
0,834,Thu Sep 02 06:18:12 BRT 2021,Thu Sep 02 06:18:13 BRT 2021
0,639,Thu Sep 02 06:18:13 BRT 2021,Thu Sep 02 06:18:13 BRT 2021
0,598,Thu Sep 02 06:18:13 BRT 2021,Thu Sep 02 06:18:14 BRT 2021
0,674,Thu Sep 02 06:18:14 BRT 2021,Thu Sep 02 06:18:15 BRT 2021
0,640,Thu Sep 02 06:18:15 BRT 2021,Thu Sep 02 06:18:15 BRT 2021
0,636,Thu Sep 02 06:18:15 BRT 2021,Thu Sep 02 06:18:16 BRT 2021
0,629,Thu Sep 02 06:18:16 BRT 2021,Thu Sep 02 06:18:16 BRT 2021
0,619,Thu Sep 02 06:18:16 BRT 2021,Thu Sep 02 06:18:17 BRT 2021
0,874,Thu Sep 02 06:18:17 BRT 2021,Thu Sep 02 06:18:18 BRT 2021
0,759,Thu Sep 02 06:18:18 BRT 2021,Thu Sep 02 06:18:19 BRT 2021
0,626,Thu Sep 02 06:18:19 BRT 2021,Thu Sep 02 06:18:19 BRT 2021
0,1057,Thu Sep 02 06:18:19 BRT 2021,Thu Sep 02 06:18:20 BRT 2021
0,907,Thu Sep 02 06:18:20 BRT 2021,Thu Sep 02 06:18:21 BRT 2021
0,617,Thu Sep 02 06:18:21 BRT 2021,Thu Sep 02 06:18:22 BRT 2021
0,692,Thu Sep 02 06:18:22 BRT 2021,Thu Sep 02 06:18:23 BRT 2021
0,1484,Thu Sep 02 06:18:23 BRT 2021,Thu Sep 02 06:18:24 BRT 2021
1,1690,Thu Sep 02 06:18:24 BRT 2021,Thu Sep 02 06:18:26 BRT 2021
0,864,Thu Sep 02 06:18:26 BRT 2021,Thu Sep 02 06:18:27 BRT 2021
0,629,Thu Sep 02 06:18:27 BRT 2021,Thu Sep 02 06:18:27 BRT 2021
