#result,duration(ms),initial_time,final_time
0,3310,Thu Sep 02 10:25:31 BRT 2021,Thu Sep 02 10:25:35 BRT 2021
0,3788,Thu Sep 02 10:25:35 BRT 2021,Thu Sep 02 10:25:38 BRT 2021
0,2713,Thu Sep 02 10:25:38 BRT 2021,Thu Sep 02 10:25:41 BRT 2021
0,1554,Thu Sep 02 10:25:41 BRT 2021,Thu Sep 02 10:25:43 BRT 2021
0,1746,Thu Sep 02 10:25:43 BRT 2021,Thu Sep 02 10:25:44 BRT 2021
1,2095,Thu Sep 02 10:25:44 BRT 2021,Thu Sep 02 10:25:47 BRT 2021
0,1667,Thu Sep 02 10:25:47 BRT 2021,Thu Sep 02 10:25:48 BRT 2021
0,1381,Thu Sep 02 10:25:48 BRT 2021,Thu Sep 02 10:25:50 BRT 2021
0,1722,Thu Sep 02 10:25:50 BRT 2021,Thu Sep 02 10:25:51 BRT 2021
0,1589,Thu Sep 02 10:25:51 BRT 2021,Thu Sep 02 10:25:53 BRT 2021
1,2598,Thu Sep 02 10:25:53 BRT 2021,Thu Sep 02 10:25:56 BRT 2021
1,3313,Thu Sep 02 10:25:56 BRT 2021,Thu Sep 02 10:25:59 BRT 2021
0,3723,Thu Sep 02 10:25:59 BRT 2021,Thu Sep 02 10:26:03 BRT 2021
1,3369,Thu Sep 02 10:26:03 BRT 2021,Thu Sep 02 10:26:06 BRT 2021
0,2114,Thu Sep 02 10:26:06 BRT 2021,Thu Sep 02 10:26:08 BRT 2021
0,2163,Thu Sep 02 10:26:08 BRT 2021,Thu Sep 02 10:26:10 BRT 2021
0,1431,Thu Sep 02 10:26:10 BRT 2021,Thu Sep 02 10:26:12 BRT 2021
0,1901,Thu Sep 02 10:26:12 BRT 2021,Thu Sep 02 10:26:14 BRT 2021
0,2283,Thu Sep 02 10:26:14 BRT 2021,Thu Sep 02 10:26:16 BRT 2021
1,3200,Thu Sep 02 10:26:16 BRT 2021,Thu Sep 02 10:26:19 BRT 2021
1,2607,Thu Sep 02 10:26:19 BRT 2021,Thu Sep 02 10:26:22 BRT 2021
0,2276,Thu Sep 02 10:26:22 BRT 2021,Thu Sep 02 10:26:24 BRT 2021
