#result,duration(ms),initial_time,final_time
0,3522,Thu Sep 02 05:19:22 BRT 2021,Thu Sep 02 05:19:25 BRT 2021
0,3800,Thu Sep 02 05:19:25 BRT 2021,Thu Sep 02 05:19:29 BRT 2021
0,1305,Thu Sep 02 05:19:29 BRT 2021,Thu Sep 02 05:19:31 BRT 2021
0,1058,Thu Sep 02 05:19:31 BRT 2021,Thu Sep 02 05:19:32 BRT 2021
0,1642,Thu Sep 02 05:19:32 BRT 2021,Thu Sep 02 05:19:33 BRT 2021
0,1093,Thu Sep 02 05:19:33 BRT 2021,Thu Sep 02 05:19:34 BRT 2021
0,1127,Thu Sep 02 05:19:34 BRT 2021,Thu Sep 02 05:19:35 BRT 2021
0,618,Thu Sep 02 05:19:35 BRT 2021,Thu Sep 02 05:19:36 BRT 2021
0,1473,Thu Sep 02 05:19:36 BRT 2021,Thu Sep 02 05:19:38 BRT 2021
0,864,Thu Sep 02 05:19:38 BRT 2021,Thu Sep 02 05:19:38 BRT 2021
1,841,Thu Sep 02 05:19:38 BRT 2021,Thu Sep 02 05:19:39 BRT 2021
0,576,Thu Sep 02 05:19:39 BRT 2021,Thu Sep 02 05:19:40 BRT 2021
0,902,Thu Sep 02 05:19:40 BRT 2021,Thu Sep 02 05:19:41 BRT 2021
0,971,Thu Sep 02 05:19:41 BRT 2021,Thu Sep 02 05:19:42 BRT 2021
0,1133,Thu Sep 02 05:19:42 BRT 2021,Thu Sep 02 05:19:43 BRT 2021
0,1155,Thu Sep 02 05:19:43 BRT 2021,Thu Sep 02 05:19:44 BRT 2021
0,1042,Thu Sep 02 05:19:44 BRT 2021,Thu Sep 02 05:19:45 BRT 2021
0,1169,Thu Sep 02 05:19:45 BRT 2021,Thu Sep 02 05:19:46 BRT 2021
0,1228,Thu Sep 02 05:19:46 BRT 2021,Thu Sep 02 05:19:47 BRT 2021
1,1426,Thu Sep 02 05:19:47 BRT 2021,Thu Sep 02 05:19:49 BRT 2021
0,902,Thu Sep 02 05:19:49 BRT 2021,Thu Sep 02 05:19:50 BRT 2021
0,863,Thu Sep 02 05:19:50 BRT 2021,Thu Sep 02 05:19:51 BRT 2021
0,883,Thu Sep 02 05:19:51 BRT 2021,Thu Sep 02 05:19:52 BRT 2021
0,965,Thu Sep 02 05:19:52 BRT 2021,Thu Sep 02 05:19:53 BRT 2021
0,1110,Thu Sep 02 05:19:53 BRT 2021,Thu Sep 02 05:19:54 BRT 2021
0,628,Thu Sep 02 05:19:54 BRT 2021,Thu Sep 02 05:19:54 BRT 2021
0,727,Thu Sep 02 05:19:54 BRT 2021,Thu Sep 02 05:19:55 BRT 2021
0,1685,Thu Sep 02 05:19:55 BRT 2021,Thu Sep 02 05:19:57 BRT 2021
0,896,Thu Sep 02 05:19:57 BRT 2021,Thu Sep 02 05:19:58 BRT 2021
0,560,Thu Sep 02 05:19:58 BRT 2021,Thu Sep 02 05:19:58 BRT 2021
0,549,Thu Sep 02 05:19:58 BRT 2021,Thu Sep 02 05:19:59 BRT 2021
0,1008,Thu Sep 02 05:19:59 BRT 2021,Thu Sep 02 05:20:00 BRT 2021
1,734,Thu Sep 02 05:20:00 BRT 2021,Thu Sep 02 05:20:00 BRT 2021
0,757,Thu Sep 02 05:20:00 BRT 2021,Thu Sep 02 05:20:01 BRT 2021
0,624,Thu Sep 02 05:20:01 BRT 2021,Thu Sep 02 05:20:02 BRT 2021
1,814,Thu Sep 02 05:20:02 BRT 2021,Thu Sep 02 05:20:03 BRT 2021
0,731,Thu Sep 02 05:20:03 BRT 2021,Thu Sep 02 05:20:03 BRT 2021
0,694,Thu Sep 02 05:20:03 BRT 2021,Thu Sep 02 05:20:04 BRT 2021
1,1810,Thu Sep 02 05:20:04 BRT 2021,Thu Sep 02 05:20:06 BRT 2021
0,1060,Thu Sep 02 05:20:06 BRT 2021,Thu Sep 02 05:20:07 BRT 2021
1,967,Thu Sep 02 05:20:07 BRT 2021,Thu Sep 02 05:20:08 BRT 2021
0,790,Thu Sep 02 05:20:08 BRT 2021,Thu Sep 02 05:20:09 BRT 2021
0,768,Thu Sep 02 05:20:09 BRT 2021,Thu Sep 02 05:20:09 BRT 2021
0,1843,Thu Sep 02 05:20:09 BRT 2021,Thu Sep 02 05:20:11 BRT 2021
0,1081,Thu Sep 02 05:20:11 BRT 2021,Thu Sep 02 05:20:12 BRT 2021
0,468,Thu Sep 02 05:20:12 BRT 2021,Thu Sep 02 05:20:13 BRT 2021
0,886,Thu Sep 02 05:20:13 BRT 2021,Thu Sep 02 05:20:14 BRT 2021
0,540,Thu Sep 02 05:20:14 BRT 2021,Thu Sep 02 05:20:14 BRT 2021
0,775,Thu Sep 02 05:20:14 BRT 2021,Thu Sep 02 05:20:15 BRT 2021
0,681,Thu Sep 02 05:20:15 BRT 2021,Thu Sep 02 05:20:16 BRT 2021
0,1740,Thu Sep 02 05:20:16 BRT 2021,Thu Sep 02 05:20:17 BRT 2021
0,650,Thu Sep 02 05:20:17 BRT 2021,Thu Sep 02 05:20:18 BRT 2021
0,745,Thu Sep 02 05:20:18 BRT 2021,Thu Sep 02 05:20:19 BRT 2021
1,1633,Thu Sep 02 05:20:19 BRT 2021,Thu Sep 02 05:20:20 BRT 2021
0,704,Thu Sep 02 05:20:20 BRT 2021,Thu Sep 02 05:20:21 BRT 2021
0,702,Thu Sep 02 05:20:21 BRT 2021,Thu Sep 02 05:20:22 BRT 2021
0,639,Thu Sep 02 05:20:22 BRT 2021,Thu Sep 02 05:20:23 BRT 2021
0,942,Thu Sep 02 05:20:23 BRT 2021,Thu Sep 02 05:20:23 BRT 2021
0,1311,Thu Sep 02 05:20:23 BRT 2021,Thu Sep 02 05:20:25 BRT 2021
0,849,Thu Sep 02 05:20:25 BRT 2021,Thu Sep 02 05:20:26 BRT 2021
0,903,Thu Sep 02 05:20:26 BRT 2021,Thu Sep 02 05:20:27 BRT 2021
0,840,Thu Sep 02 05:20:27 BRT 2021,Thu Sep 02 05:20:27 BRT 2021
0,946,Thu Sep 02 05:20:27 BRT 2021,Thu Sep 02 05:20:28 BRT 2021
1,777,Thu Sep 02 05:20:28 BRT 2021,Thu Sep 02 05:20:29 BRT 2021
