#result,duration(ms),initial_time,final_time
0,2460,Thu Sep 02 06:17:54 BRT 2021,Thu Sep 02 06:17:57 BRT 2021
0,2010,Thu Sep 02 06:17:57 BRT 2021,Thu Sep 02 06:17:59 BRT 2021
0,1241,Thu Sep 02 06:17:59 BRT 2021,Thu Sep 02 06:18:00 BRT 2021
0,771,Thu Sep 02 06:18:00 BRT 2021,Thu Sep 02 06:18:01 BRT 2021
0,1056,Thu Sep 02 06:18:01 BRT 2021,Thu Sep 02 06:18:02 BRT 2021
0,651,Thu Sep 02 06:18:02 BRT 2021,Thu Sep 02 06:18:02 BRT 2021
0,855,Thu Sep 02 06:18:02 BRT 2021,Thu Sep 02 06:18:03 BRT 2021
0,1834,Thu Sep 02 06:18:03 BRT 2021,Thu Sep 02 06:18:05 BRT 2021
0,508,Thu Sep 02 06:18:05 BRT 2021,Thu Sep 02 06:18:06 BRT 2021
0,1661,Thu Sep 02 06:18:06 BRT 2021,Thu Sep 02 06:18:07 BRT 2021
0,719,Thu Sep 02 06:18:07 BRT 2021,Thu Sep 02 06:18:08 BRT 2021
0,814,Thu Sep 02 06:18:08 BRT 2021,Thu Sep 02 06:18:09 BRT 2021
0,750,Thu Sep 02 06:18:09 BRT 2021,Thu Sep 02 06:18:09 BRT 2021
0,1163,Thu Sep 02 06:18:09 BRT 2021,Thu Sep 02 06:18:11 BRT 2021
0,650,Thu Sep 02 06:18:11 BRT 2021,Thu Sep 02 06:18:11 BRT 2021
0,691,Thu Sep 02 06:18:11 BRT 2021,Thu Sep 02 06:18:12 BRT 2021
0,544,Thu Sep 02 06:18:12 BRT 2021,Thu Sep 02 06:18:13 BRT 2021
0,564,Thu Sep 02 06:18:13 BRT 2021,Thu Sep 02 06:18:13 BRT 2021
0,1074,Thu Sep 02 06:18:13 BRT 2021,Thu Sep 02 06:18:14 BRT 2021
0,752,Thu Sep 02 06:18:14 BRT 2021,Thu Sep 02 06:18:15 BRT 2021
0,2000,Thu Sep 02 06:18:15 BRT 2021,Thu Sep 02 06:18:17 BRT 2021
-1,2367,Thu Sep 02 06:18:17 BRT 2021,Thu Sep 02 06:18:19 BRT 2021
0,644,Thu Sep 02 06:18:19 BRT 2021,Thu Sep 02 06:18:20 BRT 2021
0,1042,Thu Sep 02 06:18:20 BRT 2021,Thu Sep 02 06:18:21 BRT 2021
0,548,Thu Sep 02 06:18:21 BRT 2021,Thu Sep 02 06:18:22 BRT 2021
0,663,Thu Sep 02 06:18:22 BRT 2021,Thu Sep 02 06:18:22 BRT 2021
1,840,Thu Sep 02 06:18:22 BRT 2021,Thu Sep 02 06:18:23 BRT 2021
0,1327,Thu Sep 02 06:18:23 BRT 2021,Thu Sep 02 06:18:24 BRT 2021
0,597,Thu Sep 02 06:18:24 BRT 2021,Thu Sep 02 06:18:25 BRT 2021
0,590,Thu Sep 02 06:18:25 BRT 2021,Thu Sep 02 06:18:26 BRT 2021
0,920,Thu Sep 02 06:18:26 BRT 2021,Thu Sep 02 06:18:26 BRT 2021
0,1344,Thu Sep 02 06:18:26 BRT 2021,Thu Sep 02 06:18:28 BRT 2021
0,1124,Thu Sep 02 06:18:28 BRT 2021,Thu Sep 02 06:18:29 BRT 2021
0,493,Thu Sep 02 06:18:29 BRT 2021,Thu Sep 02 06:18:29 BRT 2021
0,777,Thu Sep 02 06:18:29 BRT 2021,Thu Sep 02 06:18:30 BRT 2021
0,579,Thu Sep 02 06:18:30 BRT 2021,Thu Sep 02 06:18:31 BRT 2021
0,1119,Thu Sep 02 06:18:31 BRT 2021,Thu Sep 02 06:18:32 BRT 2021
1,1142,Thu Sep 02 06:18:32 BRT 2021,Thu Sep 02 06:18:33 BRT 2021
0,781,Thu Sep 02 06:18:33 BRT 2021,Thu Sep 02 06:18:34 BRT 2021
0,1938,Thu Sep 02 06:18:34 BRT 2021,Thu Sep 02 06:18:36 BRT 2021
0,1186,Thu Sep 02 06:18:36 BRT 2021,Thu Sep 02 06:18:37 BRT 2021
0,600,Thu Sep 02 06:18:37 BRT 2021,Thu Sep 02 06:18:38 BRT 2021
0,471,Thu Sep 02 06:18:38 BRT 2021,Thu Sep 02 06:18:38 BRT 2021
0,509,Thu Sep 02 06:18:38 BRT 2021,Thu Sep 02 06:18:39 BRT 2021
0,460,Thu Sep 02 06:18:39 BRT 2021,Thu Sep 02 06:18:39 BRT 2021
0,994,Thu Sep 02 06:18:39 BRT 2021,Thu Sep 02 06:18:40 BRT 2021
0,1118,Thu Sep 02 06:18:40 BRT 2021,Thu Sep 02 06:18:41 BRT 2021
0,996,Thu Sep 02 06:18:41 BRT 2021,Thu Sep 02 06:18:42 BRT 2021
0,936,Thu Sep 02 06:18:42 BRT 2021,Thu Sep 02 06:18:43 BRT 2021
0,611,Thu Sep 02 06:18:43 BRT 2021,Thu Sep 02 06:18:44 BRT 2021
0,487,Thu Sep 02 06:18:44 BRT 2021,Thu Sep 02 06:18:44 BRT 2021
0,569,Thu Sep 02 06:18:44 BRT 2021,Thu Sep 02 06:18:45 BRT 2021
0,770,Thu Sep 02 06:18:45 BRT 2021,Thu Sep 02 06:18:45 BRT 2021
0,1025,Thu Sep 02 06:18:45 BRT 2021,Thu Sep 02 06:18:47 BRT 2021
0,577,Thu Sep 02 06:18:47 BRT 2021,Thu Sep 02 06:18:47 BRT 2021
0,538,Thu Sep 02 06:18:47 BRT 2021,Thu Sep 02 06:18:48 BRT 2021
0,694,Thu Sep 02 06:18:48 BRT 2021,Thu Sep 02 06:18:48 BRT 2021
0,570,Thu Sep 02 06:18:48 BRT 2021,Thu Sep 02 06:18:49 BRT 2021
0,535,Thu Sep 02 06:18:49 BRT 2021,Thu Sep 02 06:18:49 BRT 2021
0,506,Thu Sep 02 06:18:49 BRT 2021,Thu Sep 02 06:18:50 BRT 2021
0,514,Thu Sep 02 06:18:50 BRT 2021,Thu Sep 02 06:18:50 BRT 2021
0,2104,Thu Sep 02 06:18:50 BRT 2021,Thu Sep 02 06:18:53 BRT 2021
0,443,Thu Sep 02 06:18:53 BRT 2021,Thu Sep 02 06:18:53 BRT 2021
1,1345,Thu Sep 02 06:18:53 BRT 2021,Thu Sep 02 06:18:54 BRT 2021
0,907,Thu Sep 02 06:18:54 BRT 2021,Thu Sep 02 06:18:55 BRT 2021
0,550,Thu Sep 02 06:18:55 BRT 2021,Thu Sep 02 06:18:56 BRT 2021
0,493,Thu Sep 02 06:18:56 BRT 2021,Thu Sep 02 06:18:56 BRT 2021
0,589,Thu Sep 02 06:18:56 BRT 2021,Thu Sep 02 06:18:57 BRT 2021
0,997,Thu Sep 02 06:18:57 BRT 2021,Thu Sep 02 06:18:58 BRT 2021
0,699,Thu Sep 02 06:18:58 BRT 2021,Thu Sep 02 06:18:59 BRT 2021
0,717,Thu Sep 02 06:18:59 BRT 2021,Thu Sep 02 06:18:59 BRT 2021
0,895,Thu Sep 02 06:18:59 BRT 2021,Thu Sep 02 06:19:00 BRT 2021
0,617,Thu Sep 02 06:19:00 BRT 2021,Thu Sep 02 06:19:01 BRT 2021
0,610,Thu Sep 02 06:19:01 BRT 2021,Thu Sep 02 06:19:01 BRT 2021
0,675,Thu Sep 02 06:19:01 BRT 2021,Thu Sep 02 06:19:02 BRT 2021
