#result,duration(ms),initial_time,final_time
0,1808,Thu Sep 02 01:49:50 BRT 2021,Thu Sep 02 01:49:52 BRT 2021
0,1614,Thu Sep 02 01:49:52 BRT 2021,Thu Sep 02 01:49:53 BRT 2021
0,1563,Thu Sep 02 01:49:53 BRT 2021,Thu Sep 02 01:49:55 BRT 2021
0,2159,Thu Sep 02 01:49:55 BRT 2021,Thu Sep 02 01:49:57 BRT 2021
0,1032,Thu Sep 02 01:49:57 BRT 2021,Thu Sep 02 01:49:58 BRT 2021
0,1355,Thu Sep 02 01:49:58 BRT 2021,Thu Sep 02 01:50:00 BRT 2021
0,1220,Thu Sep 02 01:50:00 BRT 2021,Thu Sep 02 01:50:01 BRT 2021
0,759,Thu Sep 02 01:50:01 BRT 2021,Thu Sep 02 01:50:02 BRT 2021
0,603,Thu Sep 02 01:50:02 BRT 2021,Thu Sep 02 01:50:02 BRT 2021
0,523,Thu Sep 02 01:50:02 BRT 2021,Thu Sep 02 01:50:03 BRT 2021
0,553,Thu Sep 02 01:50:03 BRT 2021,Thu Sep 02 01:50:03 BRT 2021
0,518,Thu Sep 02 01:50:03 BRT 2021,Thu Sep 02 01:50:04 BRT 2021
0,1309,Thu Sep 02 01:50:04 BRT 2021,Thu Sep 02 01:50:05 BRT 2021
0,986,Thu Sep 02 01:50:05 BRT 2021,Thu Sep 02 01:50:06 BRT 2021
0,1252,Thu Sep 02 01:50:06 BRT 2021,Thu Sep 02 01:50:07 BRT 2021
0,1510,Thu Sep 02 01:50:07 BRT 2021,Thu Sep 02 01:50:09 BRT 2021
0,742,Thu Sep 02 01:50:09 BRT 2021,Thu Sep 02 01:50:10 BRT 2021
0,520,Thu Sep 02 01:50:10 BRT 2021,Thu Sep 02 01:50:10 BRT 2021
0,525,Thu Sep 02 01:50:10 BRT 2021,Thu Sep 02 01:50:11 BRT 2021
0,655,Thu Sep 02 01:50:11 BRT 2021,Thu Sep 02 01:50:11 BRT 2021
0,917,Thu Sep 02 01:50:11 BRT 2021,Thu Sep 02 01:50:12 BRT 2021
0,513,Thu Sep 02 01:50:12 BRT 2021,Thu Sep 02 01:50:13 BRT 2021
0,1021,Thu Sep 02 01:50:13 BRT 2021,Thu Sep 02 01:50:14 BRT 2021
0,827,Thu Sep 02 01:50:14 BRT 2021,Thu Sep 02 01:50:15 BRT 2021
0,627,Thu Sep 02 01:50:15 BRT 2021,Thu Sep 02 01:50:15 BRT 2021
0,678,Thu Sep 02 01:50:15 BRT 2021,Thu Sep 02 01:50:16 BRT 2021
0,678,Thu Sep 02 01:50:16 BRT 2021,Thu Sep 02 01:50:17 BRT 2021
0,552,Thu Sep 02 01:50:17 BRT 2021,Thu Sep 02 01:50:17 BRT 2021
0,763,Thu Sep 02 01:50:17 BRT 2021,Thu Sep 02 01:50:18 BRT 2021
0,543,Thu Sep 02 01:50:18 BRT 2021,Thu Sep 02 01:50:18 BRT 2021
0,1043,Thu Sep 02 01:50:18 BRT 2021,Thu Sep 02 01:50:19 BRT 2021
0,643,Thu Sep 02 01:50:19 BRT 2021,Thu Sep 02 01:50:20 BRT 2021
0,502,Thu Sep 02 01:50:20 BRT 2021,Thu Sep 02 01:50:21 BRT 2021
0,676,Thu Sep 02 01:50:21 BRT 2021,Thu Sep 02 01:50:21 BRT 2021
0,1018,Thu Sep 02 01:50:21 BRT 2021,Thu Sep 02 01:50:22 BRT 2021
0,686,Thu Sep 02 01:50:22 BRT 2021,Thu Sep 02 01:50:23 BRT 2021
0,502,Thu Sep 02 01:50:23 BRT 2021,Thu Sep 02 01:50:23 BRT 2021
0,1472,Thu Sep 02 01:50:23 BRT 2021,Thu Sep 02 01:50:25 BRT 2021
0,837,Thu Sep 02 01:50:25 BRT 2021,Thu Sep 02 01:50:26 BRT 2021
0,532,Thu Sep 02 01:50:26 BRT 2021,Thu Sep 02 01:50:26 BRT 2021
0,639,Thu Sep 02 01:50:26 BRT 2021,Thu Sep 02 01:50:27 BRT 2021
0,671,Thu Sep 02 01:50:27 BRT 2021,Thu Sep 02 01:50:28 BRT 2021
0,510,Thu Sep 02 01:50:28 BRT 2021,Thu Sep 02 01:50:28 BRT 2021
