#result,duration(ms),initial_time,final_time
0,2650,Thu Sep 02 07:45:20 BRT 2021,Thu Sep 02 07:45:23 BRT 2021
0,2049,Thu Sep 02 07:45:23 BRT 2021,Thu Sep 02 07:45:25 BRT 2021
0,2040,Thu Sep 02 07:45:25 BRT 2021,Thu Sep 02 07:45:27 BRT 2021
0,1573,Thu Sep 02 07:45:27 BRT 2021,Thu Sep 02 07:45:29 BRT 2021
0,724,Thu Sep 02 07:45:29 BRT 2021,Thu Sep 02 07:45:29 BRT 2021
0,994,Thu Sep 02 07:45:29 BRT 2021,Thu Sep 02 07:45:30 BRT 2021
0,815,Thu Sep 02 07:45:30 BRT 2021,Thu Sep 02 07:45:31 BRT 2021
0,937,Thu Sep 02 07:45:31 BRT 2021,Thu Sep 02 07:45:32 BRT 2021
0,670,Thu Sep 02 07:45:32 BRT 2021,Thu Sep 02 07:45:33 BRT 2021
0,1371,Thu Sep 02 07:45:33 BRT 2021,Thu Sep 02 07:45:34 BRT 2021
0,2597,Thu Sep 02 07:45:34 BRT 2021,Thu Sep 02 07:45:37 BRT 2021
0,592,Thu Sep 02 07:45:37 BRT 2021,Thu Sep 02 07:45:37 BRT 2021
0,533,Thu Sep 02 07:45:37 BRT 2021,Thu Sep 02 07:45:38 BRT 2021
0,733,Thu Sep 02 07:45:38 BRT 2021,Thu Sep 02 07:45:38 BRT 2021
0,651,Thu Sep 02 07:45:38 BRT 2021,Thu Sep 02 07:45:39 BRT 2021
0,626,Thu Sep 02 07:45:39 BRT 2021,Thu Sep 02 07:45:40 BRT 2021
0,1157,Thu Sep 02 07:45:40 BRT 2021,Thu Sep 02 07:45:41 BRT 2021
0,768,Thu Sep 02 07:45:41 BRT 2021,Thu Sep 02 07:45:42 BRT 2021
0,1169,Thu Sep 02 07:45:42 BRT 2021,Thu Sep 02 07:45:43 BRT 2021
0,1039,Thu Sep 02 07:45:43 BRT 2021,Thu Sep 02 07:45:44 BRT 2021
0,1117,Thu Sep 02 07:45:44 BRT 2021,Thu Sep 02 07:45:45 BRT 2021
0,620,Thu Sep 02 07:45:45 BRT 2021,Thu Sep 02 07:45:46 BRT 2021
0,1405,Thu Sep 02 07:45:46 BRT 2021,Thu Sep 02 07:45:47 BRT 2021
0,565,Thu Sep 02 07:45:47 BRT 2021,Thu Sep 02 07:45:48 BRT 2021
0,555,Thu Sep 02 07:45:48 BRT 2021,Thu Sep 02 07:45:48 BRT 2021
0,812,Thu Sep 02 07:45:48 BRT 2021,Thu Sep 02 07:45:49 BRT 2021
0,1048,Thu Sep 02 07:45:49 BRT 2021,Thu Sep 02 07:45:50 BRT 2021
0,504,Thu Sep 02 07:45:50 BRT 2021,Thu Sep 02 07:45:51 BRT 2021
0,746,Thu Sep 02 07:45:51 BRT 2021,Thu Sep 02 07:45:51 BRT 2021
0,486,Thu Sep 02 07:45:51 BRT 2021,Thu Sep 02 07:45:52 BRT 2021
0,990,Thu Sep 02 07:45:52 BRT 2021,Thu Sep 02 07:45:53 BRT 2021
0,497,Thu Sep 02 07:45:53 BRT 2021,Thu Sep 02 07:45:53 BRT 2021
0,1182,Thu Sep 02 07:45:53 BRT 2021,Thu Sep 02 07:45:54 BRT 2021
0,940,Thu Sep 02 07:45:54 BRT 2021,Thu Sep 02 07:45:55 BRT 2021
